epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,5.63795,0.49215,0.27796,0.86544,0.51057,0.67301,0.52745,0.39368,1.02155,1.84652,1.0775,0.00031673,0.00031673,0.00031673
2,10.7164,0.4828,0.27845,0.86454,0.54454,0.65357,0.56637,0.41912,1.08274,1.75747,1.11741,0.000646912,0.000646912,0.000646912
3,15.7628,0.4769,0.27868,0.85861,0.49352,0.62048,0.46664,0.33625,1.03747,2.21859,1.08896,0.000973793,0.000973793,0.000973793
4,21.4641,0.49269,0.28533,0.86265,0.54217,0.65859,0.5486,0.38887,1.09892,1.66185,1.11004,0.00129737,0.00129737,0.00129737
5,26.4722,0.51689,0.29751,0.8622,0.55291,0.67077,0.58343,0.41568,1.11996,1.89392,1.13741,0.00161765,0.00161765,0.00161765
6,31.4721,0.51022,0.29957,0.86454,0.50747,0.65099,0.50228,0.36541,1.06723,1.75388,1.10482,0.00162574,0.00162574,0.00162574
7,36.4958,0.54012,0.31529,0.87335,0.51282,0.66176,0.55538,0.41291,1.07836,1.88859,1.12889,0.00161749,0.00161749,0.00161749
8,41.5241,0.55616,0.31888,0.8872,0.50986,0.68525,0.52412,0.38305,1.02688,1.72908,1.08751,0.00160924,0.00160924,0.00160924
9,46.5298,0.55837,0.32577,0.87939,0.49506,0.56561,0.37032,0.2497,1.26136,2.36995,1.18374,0.00160099,0.00160099,0.00160099
10,51.5466,0.56883,0.32906,0.88836,0.49144,0.61382,0.48021,0.35373,1.06959,2.22016,1.07155,0.00159274,0.00159274,0.00159274
11,56.5496,0.54035,0.3104,0.87291,0.46661,0.57263,0.41958,0.23866,1.59035,2.59077,1.38283,0.00158448,0.00158448,0.00158448
12,61.577,0.5582,0.32715,0.88171,0.54073,0.69252,0.57536,0.42486,1.08458,1.67971,1.11193,0.00157623,0.00157623,0.00157623
13,66.6479,0.55754,0.32761,0.87895,0.52216,0.59394,0.45279,0.33049,1.09515,2.18946,1.10415,0.00156798,0.00156798,0.00156798
14,71.881,0.55681,0.32513,0.88102,0.52996,0.57895,0.45209,0.27259,1.48575,1.87584,1.29955,0.00155973,0.00155973,0.00155973
15,77.014,0.5561,0.33078,0.87828,0.52557,0.56697,0.52907,0.38405,1.03979,1.73285,1.09308,0.00155148,0.00155148,0.00155148
16,82.0971,0.55329,0.32254,0.88635,0.49055,0.43376,0.22541,0.1408,1.51486,3.42511,1.3247,0.00154323,0.00154323,0.00154323
17,87.1221,0.55211,0.32334,0.8788,0.47257,0.56506,0.46739,0.25462,1.66112,2.01037,1.41572,0.00153497,0.00153497,0.00153497
18,92.1694,0.564,0.33126,0.87809,0.49158,0.63778,0.47728,0.32916,1.15038,1.87386,1.12716,0.00152672,0.00152672,0.00152672
19,97.2324,0.56181,0.31725,0.87964,0.45737,0.56859,0.38108,0.24945,1.23017,2.32205,1.16336,0.00151847,0.00151847,0.00151847
