epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,5.41901,0.39501,0.24317,0.86506,0.63333,0.61863,0.60982,0.44925,1.13575,1.51567,1.44078,0.000541775,0.000541775,0.000541775
2,10.1217,0.38496,0.24935,0.86744,0.61038,0.59255,0.59035,0.42656,1.11411,1.50198,1.39736,0.00108658,0.00108658,0.00108658
3,14.7178,0.44306,0.27565,0.87267,0.67082,0.56874,0.61289,0.44697,1.13128,1.57201,1.45291,0.00162038,0.00162038,0.00162038
4,19.6217,0.47433,0.2831,0.87948,0.62663,0.56796,0.53989,0.39837,1.14838,1.78178,1.45842,0.00161749,0.00161749,0.00161749
5,24.106,0.4877,0.29141,0.89767,0.64593,0.56569,0.56922,0.43129,1.12709,1.67454,1.41754,0.00160099,0.00160099,0.00160099
6,28.5883,0.47457,0.29187,0.88766,0.59185,0.57677,0.5523,0.39424,1.1125,1.71144,1.42525,0.00158448,0.00158448,0.00158448
7,33.0689,0.45926,0.28539,0.88123,0.59472,0.6381,0.60551,0.45836,1.09713,1.76153,1.40143,0.00156798,0.00156798,0.00156798
8,37.5599,0.51614,0.31511,0.91038,0.64184,0.57677,0.61709,0.46757,1.09387,1.47468,1.39146,0.00155148,0.00155148,0.00155148
9,42.099,0.50562,0.30292,0.89763,0.6189,0.6521,0.61091,0.44474,1.13797,1.49996,1.40689,0.00153497,0.00153497,0.00153497
10,46.6086,0.50527,0.30779,0.89937,0.61964,0.57056,0.5665,0.41404,1.12194,1.55892,1.4449,0.00151847,0.00151847,0.00151847
11,51.0918,0.5408,0.32767,0.90912,0.54337,0.59665,0.59111,0.43532,1.11949,1.48994,1.42726,0.00150197,0.00150197,0.00150197
12,55.6334,0.52741,0.32156,0.90342,0.47246,0.73503,0.53916,0.38444,1.18204,2.30166,1.43171,0.00148546,0.00148546,0.00148546
13,60.1838,0.52719,0.31333,0.90969,0.68135,0.6031,0.61652,0.45484,1.13853,1.51447,1.42086,0.00146896,0.00146896,0.00146896
14,64.6553,0.54162,0.31784,0.91389,0.57264,0.61863,0.59196,0.43297,1.15763,1.49504,1.45161,0.00145246,0.00145246,0.00145246
15,69.1399,0.51936,0.2992,0.9001,0.70936,0.5934,0.64852,0.47059,1.16098,1.35332,1.43648,0.00143595,0.00143595,0.00143595
16,73.7067,0.51296,0.30493,0.88858,0.68486,0.62583,0.59309,0.43675,1.14266,1.55333,1.46583,0.00141945,0.00141945,0.00141945
17,78.2049,0.51473,0.30537,0.8938,0.63175,0.61143,0.56445,0.41287,1.10393,1.63743,1.41601,0.00140295,0.00140295,0.00140295
18,82.7162,0.49842,0.2946,0.89996,0.6965,0.62465,0.62287,0.45188,1.17651,1.45978,1.45323,0.00138644,0.00138644,0.00138644
19,87.2203,0.48731,0.28725,0.88805,0.69463,0.55432,0.62351,0.4733,1.0655,1.58206,1.39344,0.00136994,0.00136994,0.00136994
20,91.7069,0.49108,0.30238,0.89534,0.76412,0.60394,0.61817,0.46936,1.06525,1.35754,1.37451,0.00135344,0.00135344,0.00135344
21,96.2607,0.49141,0.30554,0.89241,0.55525,0.56808,0.56598,0.40273,1.21058,1.59511,1.44806,0.00133693,0.00133693,0.00133693
22,100.958,0.48479,0.31082,0.90084,0.67931,0.61696,0.60672,0.45524,1.0877,1.32398,1.39099,0.00132043,0.00132043,0.00132043
