epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,5.51846,0.85959,0.61427,1.07274,0.52332,0.68659,0.56285,0.39247,1.14723,1.42231,1.3015,0.000544327,0.000544327,0.000544327
2,10.3425,0.87337,0.64904,1.0757,0.48852,0.60589,0.53969,0.37119,1.18413,1.44619,1.32907,0.0010891,0.0010891,0.0010891
3,15.381,0.91106,0.74059,1.08955,0.46839,0.64508,0.53846,0.37404,1.17103,1.42256,1.32784,0.00162288,0.00162288,0.00162288
4,19.9295,0.90864,0.75672,1.10012,0.22252,0.88137,0.50067,0.34623,1.1055,2.34827,1.23487,0.00161749,0.00161749,0.00161749
5,24.4482,0.93403,0.7562,1.12254,0.5356,0.6761,0.62252,0.43817,1.14758,1.27621,1.30312,0.00160099,0.00160099,0.00160099
6,28.9637,0.93072,0.71734,1.08863,0.56196,0.5959,0.60991,0.41257,1.11876,1.30116,1.25507,0.00158448,0.00158448,0.00158448
7,33.5533,0.91262,0.71952,1.1015,0.42821,0.59978,0.48522,0.32769,1.19309,1.61623,1.28478,0.00156798,0.00156798,0.00156798
8,38.0802,0.93766,0.7346,1.11912,0.48356,0.74984,0.55892,0.38199,1.19336,1.27706,1.35391,0.00155148,0.00155148,0.00155148
9,42.5877,0.91433,0.71184,1.08941,0.48717,0.64638,0.54613,0.36892,1.1954,1.50771,1.3281,0.00153497,0.00153497,0.00153497
10,47.142,0.91915,0.73523,1.10739,0.44804,0.68108,0.52691,0.37322,1.15296,1.70985,1.31831,0.00151847,0.00151847,0.00151847
11,51.6184,0.91009,0.76012,1.10342,0.53134,0.65604,0.58995,0.39929,1.18114,1.37476,1.3275,0.00150197,0.00150197,0.00150197
12,56.0899,0.91552,0.74249,1.1204,0.53825,0.6294,0.61054,0.40428,1.21188,1.28712,1.35311,0.00148546,0.00148546,0.00148546
13,60.5795,0.89093,0.72449,1.10289,0.53068,0.717,0.6141,0.4228,1.17088,1.34354,1.30182,0.00146896,0.00146896,0.00146896
14,65.0404,0.90029,0.71164,1.0875,0.59119,0.52356,0.54925,0.36651,1.24343,1.4261,1.37749,0.00145246,0.00145246,0.00145246
15,69.5474,0.89227,0.71065,1.09998,0.59524,0.50267,0.55115,0.36808,1.2276,1.28902,1.28707,0.00143595,0.00143595,0.00143595
16,74.0573,0.90298,0.69463,1.10627,0.55664,0.68764,0.61005,0.41803,1.15664,1.20556,1.33015,0.00141945,0.00141945,0.00141945
17,78.5651,0.9006,0.69557,1.10752,0.47702,0.64713,0.56463,0.3904,1.17242,1.49769,1.33386,0.00140295,0.00140295,0.00140295
18,83.0234,0.90387,0.70116,1.09636,0.51904,0.6796,0.6141,0.42761,1.12718,1.23162,1.26675,0.00138644,0.00138644,0.00138644
19,87.7269,0.89521,0.69499,1.0984,0.64059,0.58453,0.61688,0.4269,1.24964,1.2719,1.36591,0.00136994,0.00136994,0.00136994
20,92.375,0.8851,0.67806,1.08579,0.4962,0.64496,0.60608,0.40621,1.14702,1.36413,1.28785,0.00135344,0.00135344,0.00135344
21,97.2274,0.89425,0.69445,1.09601,0.54895,0.62662,0.60341,0.42259,1.13093,1.38077,1.29521,0.00133693,0.00133693,0.00133693
