epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,6.29341,0.46315,0.26927,0.85501,0.51596,0.72921,0.6,0.43929,1.05996,1.50101,1.09275,0.000545744,0.000545744,0.000545744
2,12.302,0.41239,0.26061,0.83748,0.53588,0.65928,0.5506,0.40911,1.03206,1.76105,1.07138,0.00109051,0.00109051,0.00109051
3,18.0965,0.43906,0.26763,0.85403,0.48798,0.60129,0.47807,0.33794,1.23867,2.34585,1.19179,0.00162427,0.00162427,0.00162427
4,23.4198,0.44603,0.26312,0.84351,0.59246,0.66902,0.6027,0.43703,1.09374,1.73116,1.13044,0.00161749,0.00161749,0.00161749
5,28.7142,0.46166,0.28369,0.84976,0.48274,0.79941,0.56292,0.40199,1.13341,1.82516,1.14111,0.00160099,0.00160099,0.00160099
6,34.0697,0.46369,0.28086,0.8512,0.56209,0.67626,0.59196,0.42335,1.0593,1.64497,1.11872,0.00158448,0.00158448,0.00158448
7,39.4956,0.4662,0.27569,0.85754,0.49815,0.61379,0.49967,0.36105,1.11549,1.91299,1.13856,0.00156798,0.00156798,0.00156798
8,45.419,0.46405,0.28435,0.84718,0.44645,0.76071,0.52321,0.39313,1.03156,2.18105,1.10536,0.00155148,0.00155148,0.00155148
9,51.0412,0.46252,0.28231,0.84661,0.59797,0.63359,0.59689,0.43312,1.09035,1.61673,1.1463,0.00153497,0.00153497,0.00153497
10,56.6214,0.48077,0.28403,0.85725,0.48607,0.79467,0.57003,0.40841,1.10666,1.81791,1.12799,0.00151847,0.00151847,0.00151847
11,62.1307,0.46507,0.27726,0.85321,0.55085,0.59457,0.47856,0.3582,1.05647,2.15051,1.10714,0.00150197,0.00150197,0.00150197
12,67.7734,0.47427,0.27785,0.85252,0.41525,0.65431,0.41828,0.31408,1.12454,3.10258,1.16349,0.00148546,0.00148546,0.00148546
13,73.4063,0.46235,0.27647,0.85471,0.49299,0.63183,0.47061,0.35793,1.04094,2.29993,1.09598,0.00146896,0.00146896,0.00146896
14,79.6486,0.46276,0.28125,0.84797,0.48181,0.60759,0.45769,0.33451,1.07014,2.41269,1.11607,0.00145246,0.00145246,0.00145246
15,85.6628,0.46928,0.28225,0.8526,0.44795,0.77844,0.5276,0.39935,1.03318,2.03115,1.09764,0.00143595,0.00143595,0.00143595
16,91.3725,0.47403,0.27611,0.85313,0.50363,0.57406,0.48748,0.33183,1.18449,1.95172,1.16716,0.00141945,0.00141945,0.00141945
17,96.9948,0.45517,0.26979,0.84946,0.47059,0.61054,0.48308,0.35209,1.09738,2.08393,1.12829,0.00140295,0.00140295,0.00140295
18,102.625,0.47477,0.28191,0.85443,0.45969,0.63302,0.48446,0.35656,1.10526,2.22202,1.13659,0.00138644,0.00138644,0.00138644
19,108.266,0.47511,0.28473,0.85542,0.49904,0.61356,0.50468,0.36984,1.0703,2.05572,1.12259,0.00136994,0.00136994,0.00136994
20,113.886,0.47503,0.28515,0.85628,0.42152,0.76093,0.48633,0.35996,1.04641,2.16832,1.09325,0.00135344,0.00135344,0.00135344
21,119.509,0.46654,0.27813,0.85288,0.4273,0.75619,0.48474,0.35062,1.07798,2.11013,1.11932,0.00133693,0.00133693,0.00133693
22,125.156,0.45502,0.26554,0.85105,0.40664,0.7974,0.49719,0.3561,1.12936,2.00616,1.14658,0.00132043,0.00132043,0.00132043
