epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,6.24475,0.55956,0.33108,0.88307,0.49053,0.69697,0.57455,0.42363,1.04625,1.74937,1.07096,0.00031673,0.00031673,0.00031673
2,11.6998,0.55184,0.32542,0.88448,0.54068,0.73145,0.60383,0.44067,1.01732,1.51353,1.04796,0.000643694,0.000643694,0.000643694
3,16.8886,0.55612,0.31622,0.8825,0.52743,0.71801,0.61218,0.40394,1.25625,1.50473,1.16739,0.000964056,0.000964056,0.000964056
4,21.9284,0.56598,0.33361,0.88244,0.51439,0.73545,0.58723,0.36901,1.35069,1.62305,1.21293,0.00127782,0.00127782,0.00127782
5,27.3719,0.60688,0.3533,0.887,0.50342,0.67126,0.54842,0.40206,1.08054,1.99272,1.10376,0.00158498,0.00158498,0.00158498
6,32.3607,0.59008,0.34819,0.88528,0.51702,0.65353,0.5176,0.36417,1.07899,1.79441,1.09408,0.00158448,0.00158448,0.00158448
7,37.4161,0.61595,0.3612,0.89701,0.55314,0.71671,0.62276,0.4173,1.18278,1.40946,1.13099,0.00156798,0.00156798,0.00156798
8,42.5171,0.64375,0.37517,0.90987,0.5341,0.65629,0.54436,0.38296,1.06582,1.51563,1.07036,0.00155148,0.00155148,0.00155148
9,47.5814,0.63399,0.36869,0.90329,0.52535,0.63203,0.51726,0.36123,1.07504,1.78339,1.07138,0.00153497,0.00153497,0.00153497
10,52.4963,0.63792,0.37253,0.91033,0.48311,0.65607,0.52116,0.38051,1.01344,1.67328,1.06033,0.00151847,0.00151847,0.00151847
11,57.3926,0.61573,0.35295,0.8964,0.4172,0.84188,0.54692,0.40018,1.0362,1.96395,1.10383,0.00150197,0.00150197,0.00150197
12,62.2997,0.64036,0.35776,0.90873,0.49487,0.67572,0.54711,0.40108,1.05402,1.70686,1.07905,0.00148546,0.00148546,0.00148546
13,67.2081,0.6153,0.37624,0.89925,0.38644,0.85561,0.49601,0.33759,1.22043,1.77507,1.12078,0.00146896,0.00146896,0.00146896
14,72.1057,0.64338,0.38015,0.90603,0.49877,0.64516,0.51909,0.37835,1.07233,2.13733,1.09121,0.00145246,0.00145246,0.00145246
15,77.0061,0.64108,0.39416,0.90411,0.50529,0.67284,0.54763,0.37341,1.25967,1.50633,1.15338,0.00143595,0.00143595,0.00143595
16,81.916,0.62771,0.36248,0.90578,0.46417,0.60985,0.44571,0.31155,1.12544,2.09411,1.13233,0.00141945,0.00141945,0.00141945
17,86.8331,0.60499,0.3644,0.896,0.55835,0.60158,0.53121,0.38807,1.01986,1.70298,1.07603,0.00140295,0.00140295,0.00140295
18,91.737,0.63803,0.3731,0.90198,0.52989,0.48097,0.41424,0.29646,1.11404,2.92718,1.11341,0.00138644,0.00138644,0.00138644
