epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,6.07214,0.48748,0.30478,0.8984,0.66297,0.55487,0.60385,0.47974,1.03369,1.44369,1.38214,0.000544327,0.000544327,0.000544327
2,11.1246,0.49266,0.30471,0.90268,0.65902,0.57203,0.58961,0.44915,1.04519,1.45164,1.38906,0.0010891,0.0010891,0.0010891
3,16.1967,0.50461,0.31399,0.90794,0.61794,0.61571,0.64962,0.49167,1.0599,1.43777,1.34529,0.00162288,0.00162288,0.00162288
4,21.1004,0.52615,0.3221,0.91488,0.68329,0.523,0.5497,0.41794,1.0779,1.90277,1.35147,0.00161749,0.00161749,0.00161749
5,26.096,0.53466,0.33759,0.91822,0.60726,0.67101,0.63817,0.46404,1.04656,1.24303,1.32252,0.00160099,0.00160099,0.00160099
6,31.0783,0.55984,0.34016,0.91561,0.61763,0.61958,0.6155,0.4639,1.06844,1.30524,1.34116,0.00158448,0.00158448,0.00158448
7,36.0599,0.54146,0.34506,0.92021,0.55992,0.67461,0.61941,0.45752,1.11101,1.37131,1.39511,0.00156798,0.00156798,0.00156798
8,41.0419,0.55136,0.34672,0.92151,0.70252,0.55959,0.58331,0.44011,1.05497,1.43805,1.34201,0.00155148,0.00155148,0.00155148
9,46.0817,0.55847,0.33342,0.91699,0.58145,0.69524,0.64094,0.47994,1.11513,1.34094,1.37769,0.00153497,0.00153497,0.00153497
10,51.1136,0.55829,0.34127,0.93513,0.56561,0.66619,0.5979,0.41669,1.15376,1.28856,1.42079,0.00151847,0.00151847,0.00151847
11,56.1355,0.55044,0.33326,0.93151,0.71663,0.58134,0.61532,0.47088,1.06483,1.37668,1.34288,0.00150197,0.00150197,0.00150197
12,61.1739,0.55138,0.35038,0.94065,0.60604,0.69792,0.6711,0.49392,1.13221,1.33284,1.3937,0.00148546,0.00148546,0.00148546
13,66.2088,0.52966,0.33633,0.91846,0.64832,0.64828,0.65442,0.47397,1.09605,1.28749,1.3638,0.00146896,0.00146896,0.00146896
