epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,11.3692,0.45231,0.26333,0.85316,0.53044,0.67144,0.55438,0.41219,1.04041,1.70819,1.0735,0.000545744,0.000545744,0.000545744
2,22.1971,0.42094,0.26154,0.83951,0.54654,0.65103,0.56489,0.42123,1.03914,1.84592,1.0927,0.00109414,0.00109414,0.00109414
3,31.2378,0.45927,0.27894,0.85898,0.53125,0.6573,0.53986,0.40187,1.06412,2.23679,1.09682,0.0016352,0.0016352,0.0016352
4,39.721,0.46823,0.27732,0.84765,0.5804,0.57941,0.55863,0.40556,1.08429,1.79536,1.11674,0.00163399,0.00163399,0.00163399
5,49.4647,0.50025,0.29425,0.85738,0.5481,0.69074,0.5547,0.3818,1.24619,1.65889,1.20312,0.00162299,0.00162299,0.00162299
6,58.6399,0.50869,0.30004,0.85992,0.41966,0.77418,0.52423,0.37656,1.08557,2.264,1.10038,0.00161199,0.00161199,0.00161199
7,68.1585,0.4957,0.29072,0.86294,0.52227,0.64905,0.54755,0.39625,1.10606,2.05029,1.10568,0.00160099,0.00160099,0.00160099
8,78.3692,0.50012,0.30317,0.8546,0.57111,0.7002,0.5822,0.43406,1.06515,1.54792,1.10904,0.00158998,0.00158998,0.00158998
9,87.8713,0.47486,0.29022,0.85079,0.53307,0.63532,0.50999,0.37966,1.06913,2.23249,1.12758,0.00157898,0.00157898,0.00157898
10,97.0028,0.50996,0.29918,0.86353,0.52383,0.58329,0.4506,0.33573,1.0942,1.95494,1.11978,0.00156798,0.00156798,0.00156798
11,106.494,0.48924,0.29941,0.86083,0.57955,0.66976,0.57869,0.39685,1.15336,1.66032,1.16572,0.00155698,0.00155698,0.00155698
12,115.836,0.51667,0.29674,0.86418,0.55561,0.63275,0.5387,0.39522,1.10152,2.18753,1.14791,0.00154598,0.00154598,0.00154598
13,125.701,0.48514,0.29107,0.85769,0.59635,0.64322,0.60108,0.42812,1.15093,1.70876,1.18447,0.00153497,0.00153497,0.00153497
14,134.299,0.51284,0.29962,0.86205,0.46828,0.83065,0.57435,0.42033,1.04283,1.78876,1.08548,0.00152397,0.00152397,0.00152397
15,143.655,0.51098,0.30281,0.86489,0.56637,0.63704,0.58545,0.44321,1.05074,1.68749,1.08768,0.00151297,0.00151297,0.00151297
16,152.172,0.49855,0.29662,0.86225,0.59313,0.64804,0.60062,0.43489,1.07957,1.78168,1.10822,0.00150197,0.00150197,0.00150197
17,161.66,0.49912,0.29555,0.8602,0.60713,0.60378,0.55975,0.40904,1.07227,1.61106,1.084,0.00149096,0.00149096,0.00149096
18,171.003,0.52903,0.3068,0.86913,0.53241,0.61879,0.51428,0.35852,1.15548,1.57045,1.13653,0.00147996,0.00147996,0.00147996
19,180.509,0.54114,0.3162,0.86984,0.52286,0.67035,0.53433,0.3439,1.26493,1.6085,1.19524,0.00146896,0.00146896,0.00146896
20,189.179,0.54081,0.30686,0.87342,0.48203,0.6332,0.49118,0.35435,1.10501,2.03306,1.10622,0.00145796,0.00145796,0.00145796
21,198.618,0.52036,0.30262,0.86697,0.51605,0.61356,0.50993,0.37374,1.08915,1.96081,1.10967,0.00144696,0.00144696,0.00144696
22,207.404,0.49008,0.27934,0.86096,0.49786,0.66362,0.5204,0.3633,1.16239,1.75951,1.16493,0.00143595,0.00143595,0.00143595
23,216.885,0.52366,0.29861,0.86866,0.56084,0.59882,0.48274,0.3356,1.13224,1.80152,1.13676,0.00142495,0.00142495,0.00142495
24,226.621,0.50525,0.29351,0.86111,0.5187,0.67472,0.52567,0.37669,1.12692,1.74312,1.11035,0.00141395,0.00141395,0.00141395
25,236.151,0.55454,0.31909,0.87389,0.5433,0.64376,0.51533,0.38285,1.03185,1.82336,1.0682,0.00140295,0.00140295,0.00140295
26,245.513,0.51416,0.30418,0.86827,0.4695,0.61203,0.4708,0.33305,1.11922,1.84119,1.09009,0.00139195,0.00139195,0.00139195
27,255.404,0.51072,0.29657,0.86639,0.53577,0.6273,0.52411,0.3832,1.07167,1.81638,1.08967,0.00138094,0.00138094,0.00138094
28,263.892,0.56174,0.319,0.8768,0.51167,0.63704,0.53088,0.37645,1.11982,1.87626,1.12006,0.00136994,0.00136994,0.00136994
29,274.703,0.52675,0.30779,0.8619,0.42977,0.68827,0.47048,0.33885,1.1082,2.47765,1.14364,0.00135894,0.00135894,0.00135894
30,284.421,0.51117,0.29618,0.87046,0.51525,0.68189,0.5353,0.40207,1.06174,1.79174,1.07748,0.00134794,0.00134794,0.00134794
31,293.047,0.51261,0.29456,0.85938,0.53763,0.68851,0.57063,0.39136,1.18701,1.72687,1.16327,0.00133693,0.00133693,0.00133693
32,302.127,0.51054,0.29749,0.85961,0.47029,0.62181,0.48996,0.3427,1.18582,2.0097,1.11876,0.00132593,0.00132593,0.00132593
33,311.403,0.51897,0.30206,0.86667,0.435,0.81841,0.53517,0.37838,1.12831,1.94601,1.10286,0.00131493,0.00131493,0.00131493
34,321.337,0.51325,0.31008,0.87006,0.5138,0.63098,0.5368,0.38996,1.10427,1.95341,1.10537,0.00130393,0.00130393,0.00130393
35,330.432,0.54181,0.30553,0.87066,0.56229,0.59351,0.52134,0.37284,1.07402,1.86523,1.08904,0.00129293,0.00129293,0.00129293
36,340.721,0.51866,0.3028,0.86049,0.51828,0.6185,0.51346,0.37663,1.11689,2.04025,1.12121,0.00128192,0.00128192,0.00128192
37,350.807,0.52385,0.31094,0.86707,0.56406,0.70684,0.61657,0.45199,1.06437,1.55836,1.07937,0.00127092,0.00127092,0.00127092
38,360.497,0.52791,0.3082,0.872,0.57528,0.65739,0.57717,0.40154,1.15244,1.67432,1.1242,0.00125992,0.00125992,0.00125992
39,369.768,0.531,0.29587,0.86927,0.61008,0.61577,0.58167,0.39526,1.16438,1.61425,1.15763,0.00124892,0.00124892,0.00124892
40,378.877,0.52854,0.2999,0.87185,0.58876,0.6737,0.57149,0.40812,1.07377,1.54919,1.11186,0.00123791,0.00123791,0.00123791
41,388.199,0.50872,0.29263,0.86591,0.51957,0.64679,0.5275,0.38309,1.04597,2.00633,1.0701,0.00122691,0.00122691,0.00122691
42,397.159,0.51199,0.29728,0.86604,0.51434,0.57785,0.45915,0.32608,1.10533,2.24708,1.10548,0.00121591,0.00121591,0.00121591
43,406.269,0.52625,0.31164,0.86474,0.5302,0.66692,0.49466,0.35268,1.09558,1.78277,1.10444,0.00120491,0.00120491,0.00120491
44,415.162,0.50986,0.29842,0.86537,0.53772,0.58996,0.48839,0.34035,1.13853,2.13618,1.10928,0.00119391,0.00119391,0.00119391
45,425.273,0.49906,0.28551,0.8588,0.55953,0.70657,0.5805,0.42007,1.07095,1.59791,1.10778,0.0011829,0.0011829,0.0011829
46,435.064,0.53009,0.30414,0.87122,0.55075,0.4994,0.43855,0.30765,1.15025,2.1867,1.1388,0.0011719,0.0011719,0.0011719
47,445.501,0.52491,0.294,0.86563,0.54696,0.63778,0.51241,0.36777,1.0742,1.83122,1.09488,0.0011609,0.0011609,0.0011609
48,456.227,0.51361,0.29747,0.86912,0.49406,0.62973,0.48347,0.34891,1.09176,1.91976,1.11672,0.0011499,0.0011499,0.0011499
49,465.541,0.50428,0.30222,0.86559,0.50963,0.56911,0.42996,0.31441,1.07639,2.50762,1.08171,0.00113889,0.00113889,0.00113889
50,474.667,0.54278,0.30924,0.87801,0.50328,0.60096,0.47673,0.33906,1.07881,1.93944,1.11096,0.00112789,0.00112789,0.00112789
51,483.633,0.51294,0.29253,0.86247,0.51464,0.58301,0.48517,0.35198,1.07992,2.0434,1.08856,0.00111689,0.00111689,0.00111689
52,492.784,0.51352,0.29798,0.86256,0.56422,0.62106,0.49336,0.35186,1.07066,1.9135,1.09527,0.00110589,0.00110589,0.00110589
53,502.644,0.52524,0.30633,0.87078,0.53421,0.62804,0.50072,0.36001,1.07332,1.83244,1.09023,0.00109489,0.00109489,0.00109489
54,513.599,0.51175,0.29234,0.87028,0.57047,0.57477,0.53491,0.39377,1.04219,1.96113,1.07363,0.00108388,0.00108388,0.00108388
55,523.846,0.51438,0.29701,0.85945,0.57615,0.53937,0.51041,0.36585,1.11942,1.9209,1.11433,0.00107288,0.00107288,0.00107288
56,534.195,0.5311,0.3125,0.86959,0.56943,0.63405,0.55841,0.383,1.12418,1.53752,1.13271,0.00106188,0.00106188,0.00106188
57,544.08,0.52056,0.30255,0.86451,0.59329,0.60655,0.56701,0.41072,1.07945,1.61792,1.09198,0.00105088,0.00105088,0.00105088
58,553.209,0.53665,0.3029,0.87565,0.53422,0.67153,0.53465,0.3886,1.07131,1.75539,1.09919,0.00103987,0.00103987,0.00103987
59,562.427,0.5261,0.29584,0.86901,0.54143,0.61555,0.52721,0.38941,1.06479,1.67271,1.06511,0.00102887,0.00102887,0.00102887
60,571.784,0.53098,0.30325,0.87388,0.55122,0.65313,0.53391,0.39039,1.04521,1.58252,1.08149,0.00101787,0.00101787,0.00101787
61,580.827,0.531,0.30687,0.87154,0.6127,0.59282,0.57677,0.42698,1.01619,1.70548,1.06976,0.00100687,0.00100687,0.00100687
62,590.333,0.53203,0.29968,0.87029,0.53658,0.65761,0.52921,0.38435,1.05998,1.93477,1.09661,0.000995866,0.000995866,0.000995866
63,600.052,0.53759,0.30656,0.8795,0.45448,0.77269,0.53417,0.37078,1.18404,2.06904,1.16407,0.000984864,0.000984864,0.000984864
64,609.753,0.51314,0.29251,0.86552,0.57902,0.64081,0.52257,0.3696,1.0896,1.79452,1.10592,0.000973861,0.000973861,0.000973861
65,618.838,0.53715,0.31021,0.87164,0.52039,0.60259,0.47208,0.33784,1.15487,1.92139,1.11816,0.000962859,0.000962859,0.000962859
66,629.44,0.54085,0.30185,0.86851,0.54125,0.64405,0.53739,0.39043,1.06837,1.96551,1.11452,0.000951857,0.000951857,0.000951857
67,638.461,0.51748,0.29659,0.87424,0.55199,0.66626,0.55453,0.38843,1.17076,1.67383,1.17608,0.000940855,0.000940855,0.000940855
68,647.325,0.53146,0.30568,0.88067,0.54693,0.65402,0.56498,0.40424,1.07435,1.67847,1.09043,0.000929853,0.000929853,0.000929853
69,656.345,0.52917,0.30684,0.86681,0.49976,0.63954,0.51226,0.37431,1.07097,2.00937,1.09894,0.00091885,0.00091885,0.00091885
70,665.414,0.53699,0.31586,0.87,0.5262,0.61207,0.50726,0.37288,1.08194,2.02304,1.08985,0.000907848,0.000907848,0.000907848
71,674.029,0.55108,0.31658,0.88247,0.54954,0.63549,0.57112,0.42485,1.05577,1.83929,1.0934,0.000896846,0.000896846,0.000896846
72,684.565,0.55189,0.31516,0.88063,0.56178,0.59664,0.53034,0.38566,1.08647,1.78003,1.08497,0.000885844,0.000885844,0.000885844
73,693.51,0.53724,0.29842,0.87517,0.53191,0.68953,0.55131,0.39594,1.10638,1.72528,1.09332,0.000874842,0.000874842,0.000874842
74,702.506,0.53671,0.30276,0.87526,0.53254,0.68047,0.5456,0.38415,1.15658,1.78978,1.11779,0.000863839,0.000863839,0.000863839
75,712.137,0.5601,0.32308,0.88871,0.52816,0.66353,0.53081,0.38265,1.08541,1.95021,1.09743,0.000852837,0.000852837,0.000852837
76,720.985,0.53187,0.30006,0.87952,0.52783,0.60641,0.47407,0.34772,1.08017,2.21904,1.09348,0.000841835,0.000841835,0.000841835
77,730.42,0.53902,0.30588,0.87374,0.58032,0.60505,0.52817,0.37797,1.09124,1.72045,1.07857,0.000830833,0.000830833,0.000830833
78,739.084,0.55066,0.30597,0.87622,0.5457,0.59207,0.50771,0.35776,1.10375,1.86723,1.08677,0.000819831,0.000819831,0.000819831
79,748.882,0.53526,0.30922,0.87339,0.53423,0.63116,0.52528,0.36901,1.12476,1.67408,1.09302,0.000808828,0.000808828,0.000808828
80,758.109,0.54629,0.31282,0.88023,0.52524,0.65686,0.51678,0.37218,1.07594,1.86673,1.09873,0.000797826,0.000797826,0.000797826
81,766.763,0.53521,0.30718,0.87453,0.5126,0.65342,0.53573,0.38932,1.08491,1.77821,1.09244,0.000786824,0.000786824,0.000786824
82,777,0.53694,0.30927,0.87203,0.55391,0.60382,0.51869,0.37398,1.12322,1.90411,1.12306,0.000775822,0.000775822,0.000775822
83,786.886,0.54796,0.30036,0.88319,0.51963,0.6756,0.55437,0.40933,1.07095,1.6798,1.10215,0.00076482,0.00076482,0.00076482
84,796.489,0.53487,0.30078,0.8783,0.55985,0.64347,0.5246,0.38036,1.06836,1.92103,1.103,0.000753817,0.000753817,0.000753817
85,805.432,0.55674,0.31394,0.89007,0.56786,0.62172,0.52878,0.38845,1.06421,1.79079,1.08415,0.000742815,0.000742815,0.000742815
86,814.454,0.55809,0.32036,0.89113,0.53097,0.66899,0.53835,0.39277,1.0662,1.77089,1.08927,0.000731813,0.000731813,0.000731813
87,823.378,0.56017,0.31616,0.89174,0.54212,0.67439,0.53325,0.38186,1.1006,1.78969,1.11926,0.000720811,0.000720811,0.000720811
88,833.402,0.54533,0.3157,0.8726,0.5804,0.67947,0.56394,0.40975,1.1039,1.78671,1.08504,0.000709809,0.000709809,0.000709809
89,842.862,0.5486,0.31657,0.8771,0.57065,0.61019,0.53004,0.38079,1.0947,2.05256,1.10008,0.000698806,0.000698806,0.000698806
90,852.243,0.53306,0.30237,0.86912,0.53517,0.70346,0.56544,0.40583,1.08542,1.89014,1.08982,0.000687804,0.000687804,0.000687804
91,862.548,0.58272,0.31521,0.89229,0.55568,0.61834,0.49486,0.35793,1.09796,2.36839,1.10077,0.000676802,0.000676802,0.000676802
92,872.011,0.55844,0.30093,0.88302,0.48998,0.65629,0.51256,0.37023,1.10384,2.14179,1.08597,0.0006658,0.0006658,0.0006658
93,881.748,0.56451,0.31074,0.88529,0.50112,0.62058,0.4782,0.34382,1.12224,2.43775,1.10585,0.000654798,0.000654798,0.000654798
94,891.224,0.55941,0.3075,0.87855,0.49853,0.64704,0.50926,0.36808,1.08202,2.02062,1.09162,0.000643795,0.000643795,0.000643795
95,900.373,0.56843,0.32273,0.88708,0.46167,0.63704,0.46264,0.32445,1.21254,2.12421,1.13359,0.000632793,0.000632793,0.000632793
96,909.909,0.5511,0.30541,0.88366,0.54615,0.64225,0.50979,0.36694,1.11432,1.94742,1.09208,0.000621791,0.000621791,0.000621791
97,919.678,0.56074,0.3123,0.87753,0.53824,0.64175,0.50681,0.36801,1.08428,1.8706,1.08587,0.000610789,0.000610789,0.000610789
98,929.799,0.567,0.32131,0.88974,0.51804,0.65971,0.5054,0.35777,1.1423,1.94554,1.11243,0.000599787,0.000599787,0.000599787
99,938.525,0.55794,0.31992,0.87506,0.50941,0.66788,0.51275,0.36997,1.10336,1.84059,1.08551,0.000588784,0.000588784,0.000588784
100,949.334,0.57864,0.33383,0.88991,0.5878,0.58606,0.54466,0.39455,1.10619,1.64564,1.08799,0.000577782,0.000577782,0.000577782
101,959.201,0.57482,0.31235,0.89391,0.56629,0.6358,0.53303,0.38103,1.10412,1.87245,1.08657,0.00056678,0.00056678,0.00056678
102,968.343,0.55356,0.30488,0.88184,0.51834,0.64748,0.51137,0.37487,1.07668,1.97877,1.09012,0.000555778,0.000555778,0.000555778
103,977.54,0.55703,0.32091,0.88445,0.49542,0.64204,0.48906,0.35307,1.12153,2.12211,1.10676,0.000544776,0.000544776,0.000544776
104,987.138,0.57834,0.31518,0.89147,0.50142,0.64067,0.51537,0.37743,1.08664,2.0136,1.08146,0.000533773,0.000533773,0.000533773
105,996.819,0.56235,0.311,0.88299,0.52787,0.62453,0.53076,0.3845,1.06466,1.78218,1.09115,0.000522771,0.000522771,0.000522771
106,1005.62,0.53414,0.3116,0.87876,0.53739,0.69113,0.54417,0.39502,1.08727,1.6461,1.09595,0.000511769,0.000511769,0.000511769
107,1014.98,0.54722,0.2994,0.87914,0.54306,0.66226,0.54915,0.4025,1.06663,1.72009,1.09577,0.000500767,0.000500767,0.000500767
108,1024.54,0.55523,0.31591,0.88935,0.51217,0.67846,0.54277,0.39475,1.07561,1.68922,1.06961,0.000489765,0.000489765,0.000489765
109,1034.34,0.55356,0.31688,0.89268,0.51025,0.67851,0.54135,0.39756,1.08109,1.79823,1.08686,0.000478762,0.000478762,0.000478762
110,1043.88,0.54734,0.30577,0.88441,0.54564,0.65755,0.52646,0.38251,1.08364,1.88721,1.08309,0.00046776,0.00046776,0.00046776
111,1052.62,0.54697,0.30624,0.87765,0.5322,0.67003,0.51189,0.37453,1.04915,2.03032,1.0828,0.000456758,0.000456758,0.000456758
112,1061.05,0.55099,0.30258,0.88035,0.48561,0.66476,0.52425,0.38564,1.06955,1.90396,1.09122,0.000445756,0.000445756,0.000445756
113,1070.97,0.54647,0.30269,0.8771,0.5138,0.68084,0.53442,0.39506,1.05704,1.8923,1.08229,0.000434754,0.000434754,0.000434754
114,1079.99,0.55475,0.30739,0.87783,0.51695,0.68525,0.5335,0.39595,1.0499,1.84195,1.0786,0.000423751,0.000423751,0.000423751
115,1089.14,0.55536,0.31001,0.87381,0.54609,0.62382,0.5355,0.39079,1.07113,1.72091,1.09467,0.000412749,0.000412749,0.000412749
116,1098.96,0.56323,0.31644,0.88637,0.54829,0.59281,0.51087,0.36914,1.0928,1.89199,1.09449,0.000401747,0.000401747,0.000401747
117,1108.11,0.53747,0.30373,0.88022,0.49688,0.67477,0.50607,0.37153,1.08748,1.92178,1.09423,0.000390745,0.000390745,0.000390745
118,1117.71,0.56962,0.31909,0.8922,0.49934,0.67007,0.51642,0.38452,1.06639,1.84646,1.09913,0.000379743,0.000379743,0.000379743
119,1127.33,0.55906,0.30938,0.8825,0.51544,0.67677,0.52964,0.39291,1.07917,1.87711,1.10057,0.00036874,0.00036874,0.00036874
120,1136.9,0.53975,0.30093,0.88076,0.52883,0.63786,0.51961,0.37884,1.07377,1.94239,1.09218,0.000357738,0.000357738,0.000357738
121,1145.61,0.55612,0.30989,0.87726,0.50618,0.67941,0.53004,0.39264,1.06106,1.87625,1.08074,0.000346736,0.000346736,0.000346736
122,1154.6,0.54403,0.30715,0.87184,0.5923,0.57337,0.54951,0.41255,1.06832,1.75886,1.08045,0.000335734,0.000335734,0.000335734
123,1164.71,0.53965,0.3012,0.87899,0.60665,0.59622,0.57118,0.4205,1.04348,1.69339,1.0766,0.000324732,0.000324732,0.000324732
124,1173.84,0.5399,0.3039,0.87933,0.55261,0.63792,0.55829,0.40964,1.05845,1.65592,1.07368,0.000313729,0.000313729,0.000313729
125,1184.02,0.54474,0.30538,0.87481,0.52548,0.67641,0.56926,0.41976,1.05444,1.63276,1.07057,0.000302727,0.000302727,0.000302727
126,1194.14,0.56854,0.31209,0.8851,0.53804,0.65551,0.55728,0.40793,1.06497,1.65845,1.08399,0.000291725,0.000291725,0.000291725
127,1203.27,0.54128,0.29539,0.88166,0.52972,0.67174,0.55516,0.40546,1.05942,1.60716,1.08314,0.000280723,0.000280723,0.000280723
128,1212.79,0.54009,0.30406,0.87504,0.51941,0.67824,0.5618,0.40757,1.06012,1.57866,1.07989,0.000269721,0.000269721,0.000269721
129,1222.13,0.54996,0.30298,0.88506,0.53846,0.64976,0.56128,0.41037,1.07647,1.61662,1.07578,0.000258718,0.000258718,0.000258718
130,1231.78,0.53357,0.2947,0.88008,0.50808,0.69002,0.55079,0.39684,1.09056,1.74002,1.08034,0.000247716,0.000247716,0.000247716
131,1241.65,0.53822,0.31035,0.87154,0.53322,0.68425,0.55586,0.40309,1.07291,1.8061,1.08008,0.000236714,0.000236714,0.000236714
132,1250.55,0.54093,0.30514,0.87775,0.51532,0.677,0.5604,0.41014,1.06044,1.8015,1.07554,0.000225712,0.000225712,0.000225712
133,1259.15,0.5359,0.30396,0.87376,0.53066,0.62857,0.5421,0.39164,1.09072,1.7782,1.08781,0.00021471,0.00021471,0.00021471
134,1268.57,0.55943,0.29537,0.88792,0.53542,0.68376,0.55744,0.40759,1.05255,1.78734,1.07722,0.000203707,0.000203707,0.000203707
135,1277.92,0.53185,0.29996,0.87614,0.52348,0.6885,0.55383,0.4008,1.078,1.77121,1.07393,0.000192705,0.000192705,0.000192705
136,1286.94,0.56367,0.31067,0.88553,0.53579,0.6645,0.56229,0.40756,1.08883,1.65401,1.07875,0.000181703,0.000181703,0.000181703
137,1296.52,0.55785,0.31985,0.88349,0.53153,0.64887,0.55775,0.41096,1.04166,1.67791,1.06726,0.000170701,0.000170701,0.000170701
