epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,5.18082,0.67675,0.40844,0.97452,0.69002,0.52829,0.59016,0.41889,1.21941,1.43559,1.48658,0.000541775,0.000541775,0.000541775
2,9.55357,0.69329,0.43796,1.00008,0.60622,0.54514,0.55798,0.3879,1.22065,1.44069,1.42956,0.00108658,0.00108658,0.00108658
3,14.1439,0.70591,0.51206,0.99306,0.6084,0.65881,0.61118,0.41879,1.23916,1.33919,1.42589,0.00162038,0.00162038,0.00162038
4,18.3967,0.76551,0.55779,1.0137,0.45143,0.67018,0.50956,0.33738,1.22101,1.54039,1.39233,0.00161749,0.00161749,0.00161749
5,22.6226,0.76034,0.51377,1.0307,0.61263,0.61364,0.61407,0.44952,1.12074,1.54822,1.28254,0.00160099,0.00160099,0.00160099
6,26.8701,0.7479,0.50145,1.00686,0.5011,0.64737,0.55474,0.36327,1.23359,1.64662,1.40637,0.00158448,0.00158448,0.00158448
7,31.1048,0.77141,0.54094,1.03316,0.57184,0.66964,0.6167,0.40704,1.28214,1.40898,1.48068,0.00156798,0.00156798,0.00156798
8,35.3217,0.80166,0.54156,1.05044,0.59339,0.61676,0.62591,0.4258,1.22621,1.33122,1.34144,0.00155148,0.00155148,0.00155148
9,39.5694,0.77249,0.51295,1.01733,0.57915,0.65589,0.62913,0.44338,1.1944,1.29085,1.39663,0.00153497,0.00153497,0.00153497
10,43.8582,0.76966,0.50631,1.02493,0.49376,0.61946,0.54678,0.37849,1.18421,1.4571,1.35427,0.00151847,0.00151847,0.00151847
11,48.0528,0.77679,0.54411,1.03261,0.64345,0.65188,0.67876,0.48379,1.16732,1.21912,1.35769,0.00150197,0.00150197,0.00150197
12,52.2603,0.75327,0.50994,1.0187,0.65457,0.61556,0.61586,0.42995,1.18384,1.34569,1.37225,0.00148546,0.00148546,0.00148546
13,56.4998,0.76134,0.51885,1.02189,0.59713,0.65623,0.62558,0.41786,1.24081,1.36294,1.402,0.00146896,0.00146896,0.00146896
14,60.696,0.80471,0.5384,1.05393,0.52073,0.66741,0.60366,0.4159,1.26113,1.56587,1.41115,0.00145246,0.00145246,0.00145246
15,64.9043,0.76234,0.52838,1.01378,0.55253,0.68029,0.58011,0.42397,1.12439,1.42438,1.33821,0.00143595,0.00143595,0.00143595
16,69.1311,0.75478,0.52065,1.01042,0.46369,0.70554,0.5833,0.40896,1.21026,1.53434,1.44872,0.00141945,0.00141945,0.00141945
17,73.3594,0.75427,0.48579,0.99938,0.50633,0.67305,0.58749,0.41757,1.20997,1.67406,1.39589,0.00140295,0.00140295,0.00140295
18,77.5483,0.7315,0.48558,1.00921,0.61197,0.59008,0.58224,0.42669,1.14781,1.49259,1.32795,0.00138644,0.00138644,0.00138644
19,81.8105,0.76764,0.50613,1.03239,0.5662,0.55571,0.56194,0.38343,1.25575,1.45723,1.43126,0.00136994,0.00136994,0.00136994
20,86.0073,0.76019,0.51679,1.02261,0.6131,0.69706,0.62645,0.44217,1.20738,1.41448,1.41511,0.00135344,0.00135344,0.00135344
21,90.4184,0.74945,0.51462,1.01637,0.61954,0.58398,0.56488,0.41511,1.17952,1.60419,1.3705,0.00133693,0.00133693,0.00133693
22,94.7274,0.76879,0.52787,1.04006,0.56418,0.57339,0.55534,0.39516,1.20384,1.48674,1.3578,0.00132043,0.00132043,0.00132043
23,98.9532,0.78264,0.5013,1.01737,0.59324,0.59424,0.57798,0.42401,1.12769,1.37439,1.32505,0.00130393,0.00130393,0.00130393
24,103.172,0.76334,0.49755,1.03575,0.5823,0.63905,0.61015,0.42073,1.18638,1.468,1.35283,0.00128742,0.00128742,0.00128742
25,107.38,0.76562,0.53315,1.00199,0.56069,0.58829,0.57895,0.41362,1.19828,1.67516,1.33728,0.00127092,0.00127092,0.00127092
26,111.569,0.74476,0.50004,1.01384,0.59579,0.60916,0.56984,0.41231,1.16717,1.48504,1.35306,0.00125442,0.00125442,0.00125442
27,115.769,0.73467,0.48866,1.01311,0.54365,0.61259,0.61005,0.43496,1.17957,1.55384,1.35805,0.00123791,0.00123791,0.00123791
28,120.061,0.74833,0.50085,1.01946,0.56443,0.66193,0.6258,0.4538,1.14222,1.52306,1.3364,0.00122141,0.00122141,0.00122141
29,124.248,0.74163,0.50812,1.03242,0.65536,0.56901,0.5965,0.42488,1.17469,1.46776,1.36084,0.00120491,0.00120491,0.00120491
30,128.481,0.73055,0.49618,1.01514,0.61638,0.57567,0.62221,0.44203,1.17117,1.33222,1.35041,0.0011884,0.0011884,0.0011884
31,132.727,0.7374,0.47653,1.00525,0.52636,0.63307,0.59314,0.43378,1.16007,1.41588,1.3752,0.0011719,0.0011719,0.0011719
32,136.942,0.7328,0.47896,1.00018,0.57665,0.62306,0.60661,0.43816,1.17432,1.38013,1.37843,0.0011554,0.0011554,0.0011554
33,141.184,0.75021,0.50283,1.02703,0.59346,0.52245,0.56039,0.39398,1.17352,1.49264,1.39429,0.00113889,0.00113889,0.00113889
34,145.506,0.7518,0.48975,1.02163,0.62351,0.57401,0.61147,0.44059,1.22648,1.33928,1.37546,0.00112239,0.00112239,0.00112239
