epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,10.2568,0.5372,0.32001,0.87204,0.55686,0.60868,0.52794,0.37142,1.10656,1.94863,1.09279,0.000545744,0.000545744,0.000545744
2,19.9368,0.47537,0.29381,0.85039,0.50427,0.57601,0.47148,0.3232,1.13297,1.88675,1.12512,0.00109414,0.00109414,0.00109414
3,30.8029,0.51192,0.30413,0.86641,0.47305,0.54363,0.42024,0.28676,1.14753,2.52769,1.14812,0.0016352,0.0016352,0.0016352
4,40.855,0.52063,0.30372,0.85899,0.48759,0.64857,0.47369,0.3155,1.27901,2.23856,1.18726,0.00163399,0.00163399,0.00163399
5,50.4268,0.62225,0.33233,0.88276,0.61188,0.58356,0.53533,0.37607,1.08119,1.6436,1.09337,0.00162299,0.00162299,0.00162299
6,59.677,0.56617,0.32251,0.87309,0.51518,0.65983,0.52132,0.37232,1.12177,1.93209,1.11181,0.00161199,0.00161199,0.00161199
7,68.8054,0.58206,0.32231,0.87918,0.53578,0.64299,0.49615,0.36401,1.0748,2.252,1.08323,0.00160099,0.00160099,0.00160099
8,78.4454,0.58773,0.3396,0.87446,0.57018,0.69122,0.62952,0.42264,1.25652,1.3889,1.16734,0.00158998,0.00158998,0.00158998
9,88.4065,0.56207,0.32362,0.8694,0.4844,0.65475,0.51033,0.34606,1.24513,2.12201,1.19001,0.00157898,0.00157898,0.00157898
10,98.3157,0.53695,0.31433,0.87063,0.56132,0.64655,0.50627,0.35483,1.10281,1.86171,1.11144,0.00156798,0.00156798,0.00156798
11,108.835,0.51553,0.30921,0.86484,0.5388,0.65506,0.5863,0.38598,1.19893,1.57968,1.16317,0.00155698,0.00155698,0.00155698
12,118.732,0.54745,0.321,0.87327,0.4593,0.56329,0.443,0.31442,1.1676,2.1697,1.14151,0.00154598,0.00154598,0.00154598
13,127.694,0.52012,0.30542,0.86456,0.48624,0.54113,0.44514,0.32598,1.14405,2.20359,1.10944,0.00153497,0.00153497,0.00153497
14,137.782,0.53074,0.31157,0.86357,0.52664,0.63547,0.4803,0.34119,1.10929,2.11393,1.11506,0.00152397,0.00152397,0.00152397
15,147.037,0.52464,0.30987,0.86834,0.52616,0.68648,0.57171,0.39762,1.15699,1.67233,1.16824,0.00151297,0.00151297,0.00151297
16,155.733,0.51576,0.31018,0.86463,0.52599,0.68725,0.5425,0.38774,1.11755,1.63577,1.11003,0.00150197,0.00150197,0.00150197
17,165.248,0.52968,0.31002,0.87237,0.50419,0.56821,0.45006,0.31333,1.16299,2.52355,1.12267,0.00149096,0.00149096,0.00149096
18,175.725,0.58039,0.33042,0.88335,0.54171,0.65625,0.57413,0.40407,1.11,1.53564,1.08563,0.00147996,0.00147996,0.00147996
19,184.594,0.58075,0.32841,0.88148,0.5242,0.69351,0.5722,0.4026,1.09392,1.86162,1.08198,0.00146896,0.00146896,0.00146896
20,195.795,0.57141,0.333,0.88078,0.52962,0.6975,0.57602,0.41417,1.06051,1.58103,1.07566,0.00145796,0.00145796,0.00145796
21,205.023,0.56062,0.31979,0.87799,0.53696,0.66237,0.54527,0.37886,1.12262,1.77663,1.12281,0.00144696,0.00144696,0.00144696
22,214.753,0.54768,0.31532,0.87725,0.58477,0.59887,0.55771,0.40708,1.08144,1.59896,1.0842,0.00143595,0.00143595,0.00143595
23,223.81,0.55781,0.3271,0.88024,0.55496,0.60531,0.51773,0.36224,1.07194,1.84679,1.07561,0.00142495,0.00142495,0.00142495
24,232.524,0.54821,0.3279,0.87221,0.5643,0.62879,0.55115,0.38813,1.09221,1.67085,1.09951,0.00141395,0.00141395,0.00141395
25,241.815,0.57466,0.33576,0.8807,0.56443,0.66419,0.55236,0.38736,1.12143,1.6281,1.12345,0.00140295,0.00140295,0.00140295
26,251.148,0.56076,0.32391,0.8806,0.52149,0.71297,0.5617,0.40556,1.07943,1.55003,1.09199,0.00139195,0.00139195,0.00139195
27,261.197,0.54862,0.33149,0.877,0.51817,0.60281,0.48847,0.35472,1.0859,1.95322,1.10461,0.00138094,0.00138094,0.00138094
28,271.424,0.5851,0.34632,0.88592,0.5339,0.61655,0.5507,0.38984,1.15772,1.69483,1.13348,0.00136994,0.00136994,0.00136994
29,280.325,0.56739,0.32611,0.8737,0.5182,0.60336,0.464,0.31879,1.1891,1.95911,1.12958,0.00135894,0.00135894,0.00135894
30,289.145,0.56144,0.32456,0.88507,0.52174,0.71105,0.54904,0.39804,1.06253,1.78383,1.08534,0.00134794,0.00134794,0.00134794
31,298.606,0.57355,0.32491,0.87546,0.54003,0.69521,0.56832,0.33703,1.46809,1.53347,1.2704,0.00133693,0.00133693,0.00133693
32,307.615,0.56103,0.32625,0.87278,0.4957,0.66252,0.51767,0.37665,1.10959,2.15262,1.07884,0.00132593,0.00132593,0.00132593
33,318.094,0.56426,0.32823,0.88217,0.50551,0.65338,0.50005,0.36149,1.06561,2.11658,1.08112,0.00131493,0.00131493,0.00131493
34,327.816,0.55037,0.32529,0.87941,0.54998,0.63203,0.56951,0.42186,1.08824,1.75157,1.09123,0.00130393,0.00130393,0.00130393
35,336.718,0.58942,0.33939,0.88453,0.50992,0.66125,0.53141,0.35366,1.25882,1.93253,1.17862,0.00129293,0.00129293,0.00129293
36,347.529,0.572,0.33576,0.87678,0.50565,0.68507,0.53838,0.3951,1.0865,1.88825,1.10244,0.00128192,0.00128192,0.00128192
37,357.375,0.5626,0.32825,0.87881,0.50797,0.71621,0.54481,0.41141,1.02766,1.70592,1.06419,0.00127092,0.00127092,0.00127092
38,366.994,0.56506,0.33424,0.88553,0.51689,0.64954,0.5326,0.38649,1.02266,1.99093,1.06276,0.00125992,0.00125992,0.00125992
39,376.502,0.56672,0.32909,0.87921,0.55578,0.67345,0.5454,0.38782,1.076,1.67578,1.07017,0.00124892,0.00124892,0.00124892
40,386.282,0.58694,0.3195,0.88715,0.53279,0.68617,0.57034,0.41178,1.12409,1.63803,1.10747,0.00123791,0.00123791,0.00123791
41,395.624,0.5677,0.32273,0.88065,0.5591,0.68025,0.60104,0.42435,1.14412,1.57341,1.14164,0.00122691,0.00122691,0.00122691
42,404.774,0.55707,0.32875,0.87918,0.47264,0.75299,0.50041,0.37395,1.07061,2.63199,1.07396,0.00121591,0.00121591,0.00121591
43,413.6,0.56327,0.33608,0.87359,0.52239,0.67547,0.57324,0.42007,1.0444,1.58107,1.0728,0.00120491,0.00120491,0.00120491
