epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,6.10513,1.21238,1.08422,1.272,0.54569,0.66297,0.62506,0.41274,1.18471,1.15723,1.27944,0.000544327,0.000544327,0.000544327
2,10.8482,1.12379,1.07081,1.2259,0.42731,0.75665,0.5726,0.40948,1.06197,1.30884,1.23497,0.0010891,0.0010891,0.0010891
3,15.457,1.12627,1.08358,1.21582,0.62123,0.54137,0.53544,0.37105,1.20409,1.36573,1.34275,0.00162288,0.00162288,0.00162288
4,20.3829,1.11924,1.1106,1.22841,0.47646,0.64634,0.52556,0.36848,1.1377,1.3327,1.2534,0.00161749,0.00161749,0.00161749
5,24.9196,1.11705,1.08735,1.24258,0.47868,0.75357,0.55501,0.3821,1.15276,1.24839,1.27932,0.00160099,0.00160099,0.00160099
6,29.4364,1.11591,1.07123,1.20679,0.44382,0.8451,0.5386,0.37839,1.12055,1.28762,1.26146,0.00158448,0.00158448,0.00158448
7,33.9729,1.10369,1.06302,1.21792,0.42341,0.76554,0.55152,0.38211,1.12616,1.22664,1.26814,0.00156798,0.00156798,0.00156798
8,38.5372,1.10985,1.04632,1.23183,0.46668,0.76299,0.56048,0.37067,1.16907,1.17465,1.29624,0.00155148,0.00155148,0.00155148
9,43.0954,1.09308,1.02674,1.19265,0.46911,0.57927,0.46262,0.31247,1.22103,1.39919,1.35062,0.00153497,0.00153497,0.00153497
10,47.6111,1.07209,1.01578,1.20308,0.42567,0.79684,0.50903,0.35583,1.14971,1.43314,1.3012,0.00151847,0.00151847,0.00151847
11,52.1388,1.05804,1.00345,1.1979,0.41856,0.78796,0.56079,0.38373,1.17176,1.29213,1.28813,0.00150197,0.00150197,0.00150197
12,56.7401,1.06559,1.01056,1.21555,0.47251,0.74335,0.52518,0.38024,1.08024,1.24711,1.25557,0.00148546,0.00148546,0.00148546
13,61.3099,1.05772,0.9978,1.19749,0.45894,0.76358,0.57393,0.39912,1.12931,1.25863,1.28172,0.00146896,0.00146896,0.00146896
14,65.8525,1.04388,0.9793,1.1683,0.47775,0.74085,0.57144,0.40317,1.16789,1.18582,1.32842,0.00145246,0.00145246,0.00145246
15,70.4347,1.03998,0.99562,1.19256,0.47919,0.73115,0.54909,0.35347,1.29216,1.23467,1.33596,0.00143595,0.00143595,0.00143595
16,75.0564,1.05286,0.98522,1.19679,0.6184,0.64911,0.66355,0.46974,1.10219,1.10256,1.28324,0.00141945,0.00141945,0.00141945
17,79.6329,1.03389,0.98275,1.18146,0.45858,0.79171,0.50919,0.33824,1.20059,1.25539,1.35518,0.00140295,0.00140295,0.00140295
18,84.1813,1.04628,0.9607,1.18314,0.5612,0.63219,0.59807,0.41782,1.13273,1.19794,1.26632,0.00138644,0.00138644,0.00138644
19,88.7735,1.03012,0.95476,1.17953,0.52627,0.62629,0.56293,0.38765,1.22342,1.31626,1.32351,0.00136994,0.00136994,0.00136994
20,93.3181,1.04105,0.9511,1.17377,0.49101,0.61447,0.56414,0.38219,1.1873,1.30225,1.28516,0.00135344,0.00135344,0.00135344
21,97.9451,1.01334,0.97058,1.17202,0.58479,0.5783,0.57263,0.41582,1.123,1.40613,1.27823,0.00133693,0.00133693,0.00133693
22,102.729,0.9961,0.91585,1.15599,0.49633,0.66961,0.53441,0.37158,1.15649,1.35428,1.30941,0.00132043,0.00132043,0.00132043
23,107.326,1.02655,0.9432,1.1738,0.5661,0.60366,0.55703,0.37375,1.1875,1.26687,1.28504,0.00130393,0.00130393,0.00130393
24,111.884,1.02886,0.94107,1.19169,0.49394,0.72014,0.56994,0.3841,1.18887,1.26758,1.30175,0.00128742,0.00128742,0.00128742
