epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,9.594,0.45334,0.2684,0.85318,0.55575,0.67213,0.56367,0.41831,1.05535,1.77696,1.09325,0.000545744,0.000545744,0.000545744
2,19.9886,0.45038,0.2675,0.84259,0.55927,0.63554,0.53629,0.39266,1.03753,1.92203,1.09244,0.00109414,0.00109414,0.00109414
3,29.8596,0.54791,0.30926,0.87357,0.43922,0.68376,0.4649,0.31472,1.34142,2.55666,1.20069,0.0016352,0.0016352,0.0016352
4,39.3788,0.56106,0.30501,0.86763,0.53111,0.61505,0.4938,0.33748,1.2031,2.09249,1.13439,0.00163399,0.00163399,0.00163399
5,48.4883,0.57016,0.31944,0.87206,0.55284,0.60834,0.5426,0.32018,1.53164,1.68717,1.37034,0.00162299,0.00162299,0.00162299
6,58.2367,0.5282,0.31099,0.86593,0.53723,0.68664,0.57353,0.41902,1.06659,1.63732,1.08942,0.00161199,0.00161199,0.00161199
7,68.4535,0.53766,0.31559,0.87039,0.52684,0.62181,0.52732,0.39565,1.0452,1.93143,1.05936,0.00160099,0.00160099,0.00160099
8,78.2262,0.53317,0.31497,0.86347,0.47605,0.66775,0.53142,0.3874,1.078,1.7532,1.08176,0.00158998,0.00158998,0.00158998
9,88.2605,0.50925,0.31053,0.85732,0.50915,0.6196,0.4972,0.30162,1.54776,2.1576,1.39464,0.00157898,0.00157898,0.00157898
10,98.6489,0.52233,0.31435,0.8688,0.45656,0.68977,0.48189,0.36039,1.1167,2.47189,1.10652,0.00156798,0.00156798,0.00156798
11,108.408,0.51519,0.31037,0.86582,0.55028,0.63928,0.5446,0.39482,1.11107,1.78538,1.1086,0.00155698,0.00155698,0.00155698
12,118.588,0.53679,0.30936,0.86921,0.53715,0.54486,0.44821,0.29972,1.18821,2.03632,1.19385,0.00154598,0.00154598,0.00154598
13,127.733,0.51181,0.30322,0.86047,0.48047,0.64675,0.46935,0.3357,1.11255,1.86586,1.11041,0.00153497,0.00153497,0.00153497
14,136.985,0.53069,0.32081,0.86347,0.46591,0.65458,0.48129,0.35614,1.12191,3.0815,1.0997,0.00152397,0.00152397,0.00152397
15,146.044,0.5276,0.32512,0.86881,0.52192,0.70706,0.57675,0.41021,1.10619,1.70506,1.11463,0.00151297,0.00151297,0.00151297
16,154.958,0.51982,0.31126,0.8668,0.50638,0.64749,0.51335,0.38772,1.06582,1.89755,1.08113,0.00150197,0.00150197,0.00150197
17,163.965,0.52275,0.30901,0.86685,0.60997,0.57509,0.5572,0.41425,1.07026,1.72306,1.08488,0.00149096,0.00149096,0.00149096
18,174.201,0.56474,0.32916,0.87824,0.52133,0.63164,0.48921,0.35269,1.09847,2.23498,1.08284,0.00147996,0.00147996,0.00147996
19,184.407,0.55543,0.32166,0.87826,0.52524,0.68199,0.55909,0.4027,1.09239,1.73668,1.10793,0.00146896,0.00146896,0.00146896
20,194.722,0.58472,0.33323,0.88292,0.51386,0.66376,0.48648,0.3419,1.12165,1.98152,1.1073,0.00145796,0.00145796,0.00145796
21,204.419,0.57261,0.32481,0.87826,0.48763,0.62219,0.48799,0.35176,1.11723,2.30474,1.13347,0.00144696,0.00144696,0.00144696
22,213.655,0.54012,0.30643,0.87124,0.50501,0.66476,0.52597,0.39413,1.05518,1.85098,1.07274,0.00143595,0.00143595,0.00143595
23,222.474,0.56406,0.32702,0.87954,0.5129,0.642,0.44984,0.30522,1.14459,1.77939,1.134,0.00142495,0.00142495,0.00142495
24,231.751,0.55174,0.32063,0.87403,0.54654,0.68793,0.56229,0.39889,1.10195,1.55707,1.10173,0.00141395,0.00141395,0.00141395
25,241.183,0.57054,0.32467,0.88011,0.56798,0.63481,0.54537,0.38837,1.0793,1.80724,1.09243,0.00140295,0.00140295,0.00140295
26,251.183,0.55179,0.31447,0.87618,0.55767,0.61804,0.51556,0.37602,1.06487,1.76333,1.07401,0.00139195,0.00139195,0.00139195
27,262.122,0.52738,0.31411,0.87089,0.48493,0.65843,0.5126,0.37288,1.09947,1.82256,1.09142,0.00138094,0.00138094,0.00138094
28,271.515,0.60537,0.33812,0.88776,0.49702,0.65662,0.48487,0.35739,1.09418,1.78763,1.08639,0.00136994,0.00136994,0.00136994
29,282.379,0.58958,0.33216,0.87605,0.46747,0.77694,0.53084,0.3689,1.09419,1.96918,1.11726,0.00135894,0.00135894,0.00135894
30,292.118,0.54867,0.30775,0.87899,0.51871,0.67566,0.54987,0.39908,1.0523,1.5976,1.07656,0.00134794,0.00134794,0.00134794
31,301.795,0.55018,0.30737,0.86999,0.45445,0.84263,0.5174,0.36692,1.13022,1.93004,1.12286,0.00133693,0.00133693,0.00133693
32,310.884,0.54138,0.31398,0.86856,0.54194,0.67766,0.55541,0.38084,1.1276,1.52194,1.1331,0.00132593,0.00132593,0.00132593
