epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,5.37055,0.42226,0.25974,0.87536,0.66264,0.63442,0.64133,0.47845,1.09156,1.3721,1.42479,0.000541775,0.000541775,0.000541775
2,10.0349,0.42839,0.26239,0.88627,0.69987,0.63219,0.62647,0.4633,1.11263,1.31195,1.39925,0.00108658,0.00108658,0.00108658
3,14.6009,0.48599,0.28918,0.88713,0.67525,0.58731,0.64239,0.46383,1.16666,1.56885,1.51402,0.00162038,0.00162038,0.00162038
4,19.4673,0.52426,0.31112,0.89576,0.5173,0.573,0.47216,0.35399,1.13778,2.27904,1.41059,0.00161749,0.00161749,0.00161749
5,23.9432,0.50291,0.32566,0.90554,0.6093,0.60671,0.53584,0.41182,1.11229,1.74236,1.40284,0.00160099,0.00160099,0.00160099
6,28.4691,0.50954,0.32058,0.89929,0.57234,0.58677,0.51215,0.36009,1.15988,1.6788,1.37206,0.00158448,0.00158448,0.00158448
7,32.9843,0.50552,0.31516,0.90249,0.6212,0.59867,0.56723,0.41437,1.09144,1.59194,1.38491,0.00156798,0.00156798,0.00156798
8,37.5196,0.53032,0.31854,0.9196,0.54681,0.6214,0.58435,0.43531,1.12227,1.54916,1.36158,0.00155148,0.00155148,0.00155148
9,42.0548,0.53203,0.32526,0.90516,0.55005,0.61197,0.55017,0.41579,1.12574,1.77221,1.39351,0.00153497,0.00153497,0.00153497
10,46.5722,0.5283,0.31264,0.9112,0.58352,0.603,0.61105,0.44465,1.11068,1.35386,1.4139,0.00151847,0.00151847,0.00151847
11,51.0907,0.51925,0.32579,0.90912,0.74416,0.50416,0.60114,0.4453,1.12461,1.45181,1.43388,0.00150197,0.00150197,0.00150197
12,55.6245,0.51296,0.32048,0.89918,0.53689,0.64329,0.55697,0.41285,1.15416,1.84124,1.41754,0.00148546,0.00148546,0.00148546
13,60.1835,0.51488,0.32079,0.90535,0.73592,0.59867,0.61405,0.43642,1.11923,1.30388,1.40351,0.00146896,0.00146896,0.00146896
14,64.6779,0.54504,0.32271,0.91929,0.66416,0.57345,0.53045,0.37493,1.23794,1.64642,1.48728,0.00145246,0.00145246,0.00145246
15,69.1633,0.53483,0.31867,0.91364,0.64895,0.58887,0.59295,0.4301,1.15637,1.40921,1.51278,0.00143595,0.00143595,0.00143595
16,73.7275,0.51903,0.31413,0.89574,0.64788,0.61218,0.6261,0.44711,1.16783,1.38182,1.47229,0.00141945,0.00141945,0.00141945
17,78.2181,0.51976,0.30656,0.89624,0.64998,0.53924,0.58946,0.44227,1.18199,1.88289,1.43405,0.00140295,0.00140295,0.00140295
18,82.7279,0.50786,0.30065,0.90651,0.63702,0.65457,0.61503,0.44539,1.18478,1.395,1.46167,0.00138644,0.00138644,0.00138644
19,87.2355,0.50971,0.30165,0.90273,0.58822,0.60963,0.59832,0.44955,1.15247,1.58036,1.44706,0.00136994,0.00136994,0.00136994
20,91.7371,0.50892,0.31737,0.90553,0.62444,0.55599,0.6007,0.45728,1.12965,1.54616,1.42225,0.00135344,0.00135344,0.00135344
