epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,5.15206,0.56166,0.3357,0.92888,0.62464,0.68188,0.62587,0.44636,1.19328,1.4092,1.44723,0.000541775,0.000541775,0.000541775
2,9.63067,0.55775,0.34707,0.94073,0.64929,0.59304,0.59786,0.43941,1.21858,1.46963,1.48205,0.00108658,0.00108658,0.00108658
3,14.2817,0.5936,0.36216,0.93957,0.56889,0.71736,0.62809,0.43584,1.22196,1.50867,1.43022,0.00162038,0.00162038,0.00162038
4,18.6899,0.64655,0.41343,0.95985,0.52943,0.6362,0.57748,0.42499,1.18401,1.50162,1.38276,0.00161749,0.00161749,0.00161749
5,22.9901,0.64387,0.42026,0.97564,0.61255,0.55571,0.58287,0.40606,1.25986,1.48337,1.47017,0.00160099,0.00160099,0.00160099
6,27.3028,0.64375,0.40229,0.95814,0.59686,0.64593,0.62515,0.45719,1.1431,1.5093,1.36766,0.00158448,0.00158448,0.00158448
7,31.6354,0.65641,0.43761,0.97318,0.50718,0.65521,0.58015,0.40814,1.25201,1.50373,1.46101,0.00156798,0.00156798,0.00156798
8,35.9799,0.70382,0.47522,0.99921,0.56562,0.66637,0.6382,0.46126,1.13886,1.35845,1.35497,0.00155148,0.00155148,0.00155148
9,40.3285,0.66839,0.42851,0.97096,0.56883,0.60809,0.59313,0.41561,1.22655,1.49019,1.45325,0.00153497,0.00153497,0.00153497
10,44.6904,0.66118,0.41267,0.97748,0.64656,0.64284,0.59847,0.4165,1.17664,1.48435,1.3885,0.00151847,0.00151847,0.00151847
11,49.1673,0.67309,0.43499,0.97828,0.59611,0.57587,0.60789,0.43205,1.21836,1.45576,1.42585,0.00150197,0.00150197,0.00150197
12,53.5,0.64693,0.42737,0.9657,0.53907,0.64092,0.55752,0.40669,1.18371,1.63936,1.42761,0.00148546,0.00148546,0.00148546
13,57.841,0.65906,0.42974,0.97293,0.57189,0.65859,0.62675,0.4549,1.14585,1.4983,1.41553,0.00146896,0.00146896,0.00146896
14,62.2546,0.69205,0.45083,1.00085,0.61949,0.59313,0.57574,0.39646,1.21503,1.46605,1.42597,0.00145246,0.00145246,0.00145246
15,66.6159,0.65977,0.43512,0.97086,0.36607,0.6663,0.49534,0.33936,1.2208,2.12307,1.4284,0.00143595,0.00143595,0.00143595
16,70.9754,0.65467,0.42926,0.96115,0.59937,0.67544,0.62576,0.43716,1.1605,1.41191,1.43033,0.00141945,0.00141945,0.00141945
17,75.3191,0.65169,0.4255,0.95308,0.60911,0.59331,0.63299,0.46685,1.17085,1.51064,1.39586,0.00140295,0.00140295,0.00140295
18,79.6422,0.6353,0.39446,0.9624,0.52935,0.62701,0.55896,0.40396,1.13529,1.64638,1.33623,0.00138644,0.00138644,0.00138644
19,84.0321,0.64577,0.4146,0.96894,0.56012,0.66436,0.61393,0.46245,1.12921,1.71002,1.33887,0.00136994,0.00136994,0.00136994
20,88.3504,0.65887,0.43312,0.96869,0.67489,0.59599,0.60272,0.42879,1.20547,1.49932,1.44045,0.00135344,0.00135344,0.00135344
21,92.6985,0.64482,0.43083,0.96538,0.64944,0.55428,0.49274,0.36911,1.13942,2.05331,1.3566,0.00133693,0.00133693,0.00133693
22,97.2671,0.66368,0.42453,0.98264,0.66345,0.53134,0.58224,0.41617,1.19838,1.51804,1.37958,0.00132043,0.00132043,0.00132043
23,101.62,0.67267,0.43403,0.96337,0.58722,0.64135,0.63832,0.4771,1.11168,1.33174,1.35099,0.00130393,0.00130393,0.00130393
24,105.964,0.64918,0.39679,0.97484,0.58834,0.69233,0.6374,0.46813,1.17764,1.4148,1.40418,0.00128742,0.00128742,0.00128742
25,110.327,0.64215,0.4491,0.94273,0.62228,0.63165,0.62243,0.44235,1.16849,1.42754,1.40397,0.00127092,0.00127092,0.00127092
26,114.68,0.62525,0.41729,0.96058,0.72079,0.59784,0.59261,0.42883,1.16539,1.38141,1.40091,0.00125442,0.00125442,0.00125442
27,119.007,0.64581,0.40979,0.96297,0.64441,0.57567,0.64002,0.47305,1.14983,1.31809,1.39096,0.00123791,0.00123791,0.00123791
28,123.375,0.65001,0.41162,0.97872,0.66165,0.54543,0.59026,0.42107,1.18133,1.44623,1.41232,0.00122141,0.00122141,0.00122141
29,127.713,0.64081,0.40852,0.9802,0.57248,0.55848,0.56589,0.41761,1.21927,1.57416,1.40256,0.00120491,0.00120491,0.00120491
30,132.051,0.63594,0.41641,0.96541,0.59501,0.63359,0.61618,0.45618,1.166,1.28732,1.39522,0.0011884,0.0011884,0.0011884
31,136.47,0.6342,0.39298,0.95844,0.60969,0.59895,0.61259,0.45737,1.14684,1.61869,1.35943,0.0011719,0.0011719,0.0011719
32,140.827,0.63209,0.39614,0.95386,0.71408,0.58058,0.62965,0.46784,1.19557,1.36395,1.45157,0.0011554,0.0011554,0.0011554
33,145.183,0.64525,0.40604,0.97473,0.55561,0.61336,0.54554,0.39183,1.19881,1.47833,1.40197,0.00113889,0.00113889,0.00113889
34,149.54,0.65981,0.40037,0.97091,0.64688,0.63359,0.61096,0.44938,1.16925,1.38124,1.39882,0.00112239,0.00112239,0.00112239
35,153.879,0.65565,0.39567,0.97763,0.721,0.53243,0.5961,0.44002,1.16612,1.49884,1.40818,0.00110589,0.00110589,0.00110589
36,158.195,0.61119,0.38928,0.95192,0.60657,0.67905,0.62329,0.47064,1.16072,1.39948,1.41284,0.00108938,0.00108938,0.00108938
37,162.563,0.63655,0.4193,0.96412,0.70744,0.54047,0.59643,0.437,1.20086,1.70888,1.36402,0.00107288,0.00107288,0.00107288
38,167.053,0.61972,0.37269,0.95665,0.63587,0.68237,0.65504,0.4759,1.16638,1.39111,1.40166,0.00105638,0.00105638,0.00105638
39,171.435,0.60848,0.39481,0.94049,0.66685,0.61015,0.63707,0.47141,1.1189,1.35801,1.3907,0.00103987,0.00103987,0.00103987
40,175.824,0.61472,0.40085,0.95606,0.61797,0.56532,0.5813,0.4289,1.19315,1.48894,1.41559,0.00102337,0.00102337,0.00102337
41,180.159,0.644,0.40613,0.97121,0.66971,0.6094,0.60199,0.43182,1.19308,1.37021,1.41896,0.00100687,0.00100687,0.00100687
42,184.491,0.64139,0.3862,0.97384,0.58228,0.6372,0.60954,0.44868,1.16196,1.46704,1.39716,0.000990365,0.000990365,0.000990365
43,188.839,0.60787,0.37782,0.94684,0.58652,0.6402,0.60199,0.4418,1.17795,1.40902,1.431,0.000973861,0.000973861,0.000973861
44,193.172,0.62798,0.3937,0.96248,0.6794,0.55954,0.63773,0.46364,1.19904,1.47643,1.4143,0.000957358,0.000957358,0.000957358
45,197.503,0.61703,0.38623,0.96477,0.6573,0.56624,0.62253,0.44638,1.19677,1.44216,1.43948,0.000940855,0.000940855,0.000940855
46,201.906,0.59284,0.37869,0.95448,0.57092,0.69374,0.63893,0.46903,1.20979,1.40351,1.44316,0.000924352,0.000924352,0.000924352
47,206.462,0.59885,0.38606,0.94284,0.63121,0.63027,0.62024,0.45742,1.15001,1.61007,1.36271,0.000907848,0.000907848,0.000907848
48,211.057,0.61832,0.39072,0.94506,0.61514,0.63683,0.63947,0.46898,1.11323,1.33187,1.35362,0.000891345,0.000891345,0.000891345
49,215.698,0.59052,0.38072,0.94158,0.53372,0.68764,0.59215,0.42847,1.14991,1.58939,1.39153,0.000874842,0.000874842,0.000874842
50,220.287,0.59452,0.37465,0.93066,0.58545,0.64028,0.60512,0.4506,1.10059,1.62497,1.33204,0.000858338,0.000858338,0.000858338
51,224.893,0.59261,0.37144,0.9475,0.59402,0.62722,0.64465,0.47139,1.16965,1.44015,1.41554,0.000841835,0.000841835,0.000841835
52,229.587,0.59685,0.36522,0.95828,0.66559,0.57843,0.62668,0.45837,1.15692,1.50606,1.38878,0.000825332,0.000825332,0.000825332
53,234.18,0.60799,0.35386,0.94397,0.71177,0.58922,0.65468,0.49646,1.15324,1.34875,1.39379,0.000808828,0.000808828,0.000808828
54,238.832,0.58364,0.36764,0.94518,0.65445,0.61086,0.62691,0.46004,1.15889,1.44583,1.38278,0.000792325,0.000792325,0.000792325
55,243.641,0.59861,0.34823,0.94813,0.58307,0.63458,0.6107,0.45522,1.1515,1.485,1.44371,0.000775822,0.000775822,0.000775822
56,248.253,0.58307,0.35806,0.93889,0.70882,0.56529,0.63793,0.4698,1.14831,1.43187,1.41548,0.000759318,0.000759318,0.000759318
57,252.866,0.57686,0.35183,0.94351,0.62219,0.63753,0.60807,0.43842,1.1828,1.51117,1.4444,0.000742815,0.000742815,0.000742815
58,257.613,0.56788,0.34072,0.93802,0.64523,0.64793,0.64442,0.47177,1.1551,1.47801,1.42196,0.000726312,0.000726312,0.000726312
59,262.26,0.60436,0.3562,0.95056,0.65071,0.6056,0.63517,0.46156,1.19295,1.45958,1.44556,0.000709809,0.000709809,0.000709809
60,266.916,0.57859,0.34127,0.9314,0.70225,0.6006,0.63555,0.46808,1.15525,1.3898,1.41037,0.000693305,0.000693305,0.000693305
61,271.563,0.58144,0.34727,0.93692,0.58339,0.62916,0.608,0.43945,1.15904,1.46237,1.3964,0.000676802,0.000676802,0.000676802
62,276.14,0.60224,0.35173,0.94588,0.62964,0.67794,0.65084,0.47452,1.18009,1.37551,1.4716,0.000660299,0.000660299,0.000660299
63,280.768,0.57387,0.34551,0.94316,0.61917,0.63803,0.6286,0.46359,1.13593,1.57118,1.37276,0.000643795,0.000643795,0.000643795
64,285.435,0.5579,0.34569,0.93305,0.62931,0.67277,0.63634,0.46895,1.20551,1.39814,1.46683,0.000627292,0.000627292,0.000627292
65,290.027,0.55667,0.33774,0.93082,0.71362,0.57983,0.66234,0.47915,1.1894,1.40071,1.4294,0.000610789,0.000610789,0.000610789
66,294.662,0.56942,0.36969,0.94039,0.6019,0.64276,0.60582,0.44001,1.15229,1.51079,1.37588,0.000594286,0.000594286,0.000594286
67,299.327,0.55216,0.35048,0.92381,0.63481,0.68431,0.65434,0.49534,1.15591,1.47112,1.40093,0.000577782,0.000577782,0.000577782
68,303.938,0.57363,0.35546,0.93627,0.62068,0.63969,0.61744,0.44643,1.17593,1.43976,1.44468,0.000561279,0.000561279,0.000561279
69,308.547,0.57796,0.35891,0.93968,0.64012,0.6223,0.60654,0.44984,1.17106,1.49666,1.42332,0.000544776,0.000544776,0.000544776
70,313.168,0.5661,0.34637,0.94028,0.70882,0.59061,0.61479,0.44886,1.18716,1.4471,1.39559,0.000528272,0.000528272,0.000528272
71,317.95,0.55082,0.34373,0.93693,0.64,0.60299,0.58427,0.43893,1.15993,1.55439,1.39411,0.000511769,0.000511769,0.000511769
72,322.551,0.55814,0.33403,0.93353,0.66927,0.62306,0.64218,0.47181,1.18523,1.42343,1.43401,0.000495266,0.000495266,0.000495266
