epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,6.93262,0.44513,0.2682,0.85558,0.56009,0.65577,0.55638,0.40429,1.07207,1.72228,1.10038,0.0019,0.0019,0.0019
2,13.7318,0.45097,0.26695,0.85646,0.57976,0.63502,0.55153,0.40998,1.06481,1.78938,1.10075,0.00389807,0.00389807,0.00389807
3,20.2743,0.49033,0.28638,0.86179,0.44902,0.80766,0.52389,0.37389,1.10014,1.95073,1.15524,0.00589416,0.00589416,0.00589416
4,26.6972,0.52417,0.30274,0.86932,0.59704,0.32673,0.28691,0.17324,1.4944,2.44059,1.30139,0.00788827,0.00788827,0.00788827
5,33.3052,0.63186,0.3379,0.88997,0.4706,0.42715,0.37511,0.12029,2.75379,2.71125,2.45393,0.0098804,0.0098804,0.0098804
6,40.3829,0.78599,0.38349,0.93582,0.35345,0.3072,0.13032,0.08001,1.55062,3.83165,1.39404,0.00997525,0.00997525,0.00997525
7,46.856,0.77378,0.39521,0.93164,0.6221,0.2931,0.13568,0.0794,1.66737,4.584,1.49983,0.0099703,0.0099703,0.0099703
8,53.3665,0.72184,0.38182,0.92393,0.51796,0.31654,0.21702,0.10785,2.09261,4.3003,1.70271,0.00996535,0.00996535,0.00996535
9,59.9358,0.68917,0.37044,0.90738,0.71852,0.29135,0.17517,0.06206,2.44479,5.3284,1.97875,0.0099604,0.0099604,0.0099604
10,66.373,0.68177,0.36852,0.91514,0.58678,0.54736,0.41112,0.25516,1.47747,1.93287,1.27112,0.00995545,0.00995545,0.00995545
11,72.8735,0.62321,0.34728,0.8911,0.51258,0.47498,0.34712,0.20974,1.50686,2.1134,1.29686,0.0099505,0.0099505,0.0099505
12,79.4745,0.63172,0.35344,0.89762,0.45422,0.4675,0.27851,0.09025,2.5744,2.98313,2.08659,0.00994555,0.00994555,0.00994555
13,86.0931,0.63319,0.35662,0.89603,0.46075,0.40469,0.28283,0.07246,2.83346,2.82182,2.31843,0.0099406,0.0099406,0.0099406
14,92.4548,0.63522,0.36446,0.89671,0.56875,0.44357,0.34389,0.18167,1.79269,2.90694,1.42271,0.00993565,0.00993565,0.00993565
15,98.7804,0.62084,0.35801,0.89147,0.55576,0.41512,0.22196,0.08052,2.34108,4.13843,1.90798,0.0099307,0.0099307,0.0099307
16,105.569,0.6194,0.35027,0.89566,0.50236,0.44044,0.34298,0.19293,1.57718,2.03784,1.42182,0.00992575,0.00992575,0.00992575
17,112.122,0.59388,0.351,0.88756,0.46692,0.4796,0.38963,0.19103,2.04947,2.21094,1.64237,0.0099208,0.0099208,0.0099208
18,119.144,0.61914,0.35866,0.89355,0.48298,0.46493,0.3329,0.21627,1.45671,2.454,1.2536,0.00991585,0.00991585,0.00991585
19,125.63,0.62395,0.35378,0.89144,0.46844,0.5034,0.27319,0.17982,1.29011,3.0369,1.21089,0.0099109,0.0099109,0.0099109
20,132.128,0.61545,0.3505,0.8952,0.44577,0.41789,0.26242,0.08467,2.5159,3.01514,2.02236,0.00990595,0.00990595,0.00990595
