epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,7.27491,0.47359,0.27742,0.86435,0.52356,0.72531,0.60666,0.44563,1.0695,1.58645,1.0714,0.0019,0.0019,0.0019
2,13.8456,0.46835,0.27436,0.86191,0.52534,0.69148,0.54618,0.3972,1.11679,1.72777,1.09916,0.00389807,0.00389807,0.00389807
3,20.7726,0.44803,0.26829,0.85696,0.49398,0.74164,0.57909,0.41667,1.09821,1.7437,1.10394,0.00589416,0.00589416,0.00589416
4,27.2499,0.51037,0.29611,0.86613,0.50168,0.62356,0.48195,0.25044,1.74628,1.69594,1.47496,0.00788827,0.00788827,0.00788827
5,33.8937,0.53274,0.3074,0.86509,0.5613,0.46758,0.37871,0.2248,1.50297,2.11672,1.28746,0.0098804,0.0098804,0.0098804
6,40.7906,0.54233,0.31474,0.87095,0.50667,0.62556,0.46531,0.2548,1.6214,1.82557,1.34061,0.00997525,0.00997525,0.00997525
7,47.5605,0.55905,0.32959,0.87879,0.46168,0.67973,0.49667,0.24406,1.98133,1.90069,1.60988,0.0099703,0.0099703,0.0099703
8,54.1356,0.58092,0.33812,0.89005,0.48549,0.5691,0.367,0.23421,1.3304,2.40506,1.19343,0.00996535,0.00996535,0.00996535
9,60.8096,0.6015,0.34178,0.88789,0.51496,0.58926,0.4304,0.25473,1.47418,1.86143,1.25647,0.0099604,0.0099604,0.0099604
10,67.6483,0.58886,0.33702,0.89137,0.40276,0.49466,0.27872,0.09147,2.58618,2.90207,2.04616,0.00995545,0.00995545,0.00995545
11,74.2875,0.56195,0.31652,0.87646,0.50297,0.58721,0.46796,0.18168,2.31627,2.59067,1.85755,0.0099505,0.0099505,0.0099505
12,81.0949,0.59143,0.33644,0.89065,0.51212,0.58843,0.47342,0.22305,1.9293,1.90329,1.61329,0.00994555,0.00994555,0.00994555
13,87.3989,0.57933,0.33463,0.88437,0.50488,0.60869,0.49549,0.30818,1.4813,1.83343,1.25706,0.0099406,0.0099406,0.0099406
14,93.9495,0.60394,0.33912,0.89261,0.49557,0.58755,0.45907,0.25332,1.67638,1.87781,1.40478,0.00993565,0.00993565,0.00993565
15,100.541,0.58942,0.34135,0.88339,0.48499,0.60121,0.43937,0.2954,1.21826,1.93927,1.13451,0.0099307,0.0099307,0.0099307
16,107.189,0.58767,0.33639,0.89287,0.52353,0.54042,0.33522,0.23478,1.093,2.65256,1.08999,0.00992575,0.00992575,0.00992575
17,113.581,0.5573,0.33482,0.87911,0.48966,0.52883,0.40304,0.16562,2.08443,2.23214,1.69401,0.0099208,0.0099208,0.0099208
18,120.357,0.5927,0.34597,0.88653,0.50694,0.42812,0.31831,0.16127,1.73269,2.53718,1.39031,0.00991585,0.00991585,0.00991585
19,126.88,0.59084,0.33789,0.8862,0.36269,0.59886,0.40969,0.18136,2.2276,2.93598,1.839,0.0099109,0.0099109,0.0099109
20,133.524,0.57388,0.33139,0.88752,0.48871,0.43465,0.31376,0.11043,2.4522,2.95275,1.99621,0.00990595,0.00990595,0.00990595
21,140.075,0.59291,0.34817,0.89113,0.52716,0.59658,0.46639,0.31377,1.25676,1.99007,1.16913,0.009901,0.009901,0.009901
22,146.541,0.572,0.32996,0.87692,0.46944,0.62356,0.45689,0.23775,1.79985,2.13927,1.49543,0.00989605,0.00989605,0.00989605
23,153.304,0.5777,0.34272,0.87119,0.41227,0.75892,0.47681,0.29422,1.42265,1.9276,1.24851,0.0098911,0.0098911,0.0098911
24,159.741,0.5728,0.3266,0.87584,0.52416,0.66051,0.54326,0.38072,1.09992,1.58198,1.08644,0.00988615,0.00988615,0.00988615
25,166.437,0.56745,0.32395,0.87812,0.48109,0.6445,0.46457,0.17339,2.55923,2.2052,2.13941,0.0098812,0.0098812,0.0098812
26,172.844,0.59662,0.35153,0.88843,0.46941,0.53438,0.35751,0.11556,2.65012,2.82923,2.22675,0.00987625,0.00987625,0.00987625
27,179.458,0.5902,0.32317,0.88695,0.49575,0.61793,0.47736,0.25542,1.7824,1.98977,1.45088,0.0098713,0.0098713,0.0098713
28,185.954,0.55792,0.32358,0.88318,0.53532,0.59426,0.50508,0.35573,1.11058,1.69419,1.0795,0.00986635,0.00986635,0.00986635
29,192.659,0.57922,0.32411,0.87835,0.46718,0.57184,0.44451,0.25629,1.61682,2.09814,1.35083,0.0098614,0.0098614,0.0098614
30,199.569,0.57106,0.32555,0.8828,0.48086,0.58266,0.43225,0.21192,1.90844,1.85632,1.56473,0.00985645,0.00985645,0.00985645
31,206.123,0.56637,0.33063,0.88417,0.62225,0.51586,0.50431,0.32523,1.27565,1.63626,1.16955,0.0098515,0.0098515,0.0098515
32,212.631,0.59103,0.34293,0.8929,0.55636,0.54591,0.48816,0.22147,1.9723,1.89662,1.61134,0.00984655,0.00984655,0.00984655
33,219.14,0.57173,0.33502,0.88058,0.51697,0.58399,0.50715,0.37792,1.12342,1.97566,1.09769,0.0098416,0.0098416,0.0098416
34,225.694,0.57591,0.32631,0.87767,0.55313,0.64615,0.53003,0.33765,1.33278,1.65148,1.18253,0.00983665,0.00983665,0.00983665
35,231.992,0.58734,0.33402,0.8917,0.57507,0.59523,0.46785,0.23937,1.79267,1.75621,1.45894,0.0098317,0.0098317,0.0098317
36,238.662,0.58233,0.3306,0.88761,0.52458,0.65487,0.53868,0.38838,1.10198,1.67729,1.07996,0.00982675,0.00982675,0.00982675
37,245.246,0.60393,0.33381,0.88725,0.51201,0.58959,0.48186,0.34741,1.09818,1.8363,1.08685,0.0098218,0.0098218,0.0098218
38,252.265,0.59484,0.34066,0.887,0.58248,0.58425,0.55347,0.4156,1.04541,1.64424,1.06062,0.00981685,0.00981685,0.00981685
39,258.63,0.57476,0.32836,0.88185,0.57405,0.43548,0.34658,0.23149,1.32809,2.36126,1.18884,0.0098119,0.0098119,0.0098119
40,265.254,0.58142,0.32949,0.89049,0.4912,0.53534,0.45785,0.22703,1.96527,1.93565,1.57868,0.00980695,0.00980695,0.00980695
