epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,6.04328,0.6614,0.36517,0.9116,0.51701,0.68674,0.55393,0.39694,1.02719,1.69589,1.05021,0.000545744,0.000545744,0.000545744
2,11.7819,0.63382,0.36764,0.89269,0.47995,0.61176,0.4773,0.33794,1.09704,1.84893,1.09713,0.00109051,0.00109051,0.00109051
3,17.2903,0.66407,0.38617,0.91035,0.50332,0.57597,0.49164,0.3469,1.10688,1.73773,1.0933,0.00162427,0.00162427,0.00162427
4,22.7485,0.73833,0.43454,0.92106,0.48921,0.71123,0.55311,0.36635,1.25605,1.53475,1.16717,0.00161749,0.00161749,0.00161749
5,28.2473,0.72744,0.42256,0.91916,0.45787,0.63655,0.4665,0.32241,1.12377,2.00029,1.10203,0.00160099,0.00160099,0.00160099
6,33.9279,0.75368,0.44193,0.93499,0.5703,0.57695,0.52449,0.3532,1.17486,1.63879,1.09052,0.00158448,0.00158448,0.00158448
7,39.4275,0.74354,0.43317,0.93428,0.47482,0.62458,0.47537,0.32796,1.23462,2.1495,1.11704,0.00156798,0.00156798,0.00156798
8,44.9158,0.7516,0.44334,0.93128,0.44744,0.64304,0.4563,0.29704,1.33005,2.06829,1.19946,0.00155148,0.00155148,0.00155148
9,50.34,0.73821,0.43834,0.92725,0.40869,0.66551,0.40409,0.29287,1.2599,2.77392,1.13646,0.00153497,0.00153497,0.00153497
10,55.8019,0.73306,0.433,0.9311,0.46244,0.65745,0.47756,0.245,1.75891,2.12175,1.47531,0.00151847,0.00151847,0.00151847
11,61.2253,0.73593,0.45215,0.93154,0.4817,0.68979,0.52192,0.34076,1.29558,1.98678,1.19403,0.00150197,0.00150197,0.00150197
12,66.6697,0.75623,0.44999,0.9392,0.47721,0.7033,0.50557,0.34203,1.17877,1.88859,1.11351,0.00148546,0.00148546,0.00148546
13,72.0834,0.73988,0.43683,0.93168,0.51451,0.72648,0.56634,0.35207,1.37911,1.59133,1.19131,0.00146896,0.00146896,0.00146896
14,77.4969,0.75621,0.45244,0.93438,0.50644,0.69425,0.54817,0.36073,1.26075,1.56706,1.14079,0.00145246,0.00145246,0.00145246
15,82.9036,0.72598,0.4287,0.92764,0.5224,0.61703,0.49974,0.30342,1.43863,1.65753,1.27132,0.00143595,0.00143595,0.00143595
16,88.3286,0.72458,0.42535,0.92968,0.46059,0.66787,0.46652,0.33689,1.09554,1.76277,1.06533,0.00141945,0.00141945,0.00141945
17,93.7728,0.72291,0.4209,0.92782,0.4276,0.6473,0.4369,0.24442,1.6032,2.05699,1.3295,0.00140295,0.00140295,0.00140295
18,99.3425,0.75579,0.45343,0.94082,0.45183,0.6258,0.4322,0.26372,1.53385,2.12956,1.30232,0.00138644,0.00138644,0.00138644
19,104.731,0.77061,0.445,0.94237,0.48326,0.59681,0.46828,0.32037,1.07924,1.81785,1.07564,0.00136994,0.00136994,0.00136994
20,110.107,0.73577,0.43254,0.93157,0.48882,0.64818,0.50859,0.35791,1.1078,1.64155,1.07878,0.00135344,0.00135344,0.00135344
21,115.509,0.73671,0.43504,0.93427,0.50493,0.69074,0.54549,0.39349,1.06953,1.54762,1.0806,0.00133693,0.00133693,0.00133693
