epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,7.32131,0.48983,0.2832,0.86726,0.5293,0.73716,0.60429,0.44344,1.07217,1.5752,1.07013,0.0019,0.0019,0.0019
2,13.6556,0.46902,0.2745,0.86214,0.53513,0.66876,0.57574,0.42513,1.10588,1.71426,1.09352,0.00389807,0.00389807,0.00389807
3,20.1085,0.44905,0.2688,0.85697,0.51516,0.69175,0.59172,0.43081,1.06833,1.70841,1.07668,0.00589416,0.00589416,0.00589416
4,26.723,0.51228,0.29522,0.86616,0.50659,0.64099,0.48351,0.23374,1.84151,1.79276,1.53519,0.00788827,0.00788827,0.00788827
5,33.328,0.53228,0.3076,0.86551,0.5497,0.45867,0.35765,0.17044,1.93578,2.14891,1.54665,0.0098804,0.0098804,0.0098804
6,40.2152,0.53909,0.31192,0.87107,0.46095,0.59304,0.43427,0.20402,1.97947,1.99476,1.61513,0.00997525,0.00997525,0.00997525
7,47.4667,0.55543,0.32463,0.87733,0.49715,0.60205,0.48153,0.24997,1.83289,2.08216,1.49091,0.0099703,0.0099703,0.0099703
8,54.1005,0.58057,0.33831,0.8879,0.41215,0.69801,0.44843,0.33489,1.03968,2.57014,1.05039,0.00996535,0.00996535,0.00996535
9,60.5824,0.58687,0.33893,0.88599,0.49764,0.64689,0.51061,0.35122,1.14661,1.76674,1.10262,0.0099604,0.0099604,0.0099604
10,67.4176,0.58211,0.33594,0.89056,0.47323,0.5832,0.44378,0.1863,2.26114,2.18276,1.83374,0.00995545,0.00995545,0.00995545
11,74.276,0.57061,0.32355,0.87873,0.55878,0.46649,0.4338,0.28875,1.44347,3.4269,1.32476,0.0099505,0.0099505,0.0099505
12,80.5795,0.58866,0.33482,0.89071,0.44473,0.50892,0.39174,0.25313,1.4358,2.72016,1.23422,0.00994555,0.00994555,0.00994555
13,86.9179,0.57591,0.34297,0.88268,0.53693,0.642,0.51045,0.29775,1.60255,1.78115,1.34977,0.0099406,0.0099406,0.0099406
14,93.281,0.59772,0.34312,0.89035,0.43087,0.54611,0.41222,0.27885,1.1889,2.17632,1.11825,0.00993565,0.00993565,0.00993565
15,99.9632,0.593,0.34144,0.88545,0.41658,0.40559,0.2869,0.07738,2.85955,2.77999,2.40267,0.0099307,0.0099307,0.0099307
16,106.259,0.58569,0.33267,0.89269,0.44701,0.46141,0.3522,0.11896,2.51182,2.71124,2.0886,0.00992575,0.00992575,0.00992575
