epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,5.0755,0.50137,0.30216,0.90489,0.75453,0.58287,0.61354,0.43495,1.21428,1.39617,1.50979,0.000541775,0.000541775,0.000541775
2,9.45226,0.48421,0.3035,0.90767,0.63595,0.60394,0.58914,0.41758,1.2353,1.50465,1.49753,0.00108658,0.00108658,0.00108658
3,14.0774,0.51427,0.32639,0.90555,0.69703,0.60643,0.66018,0.47352,1.17439,1.26944,1.47069,0.00162038,0.00162038,0.00162038
4,18.35,0.58693,0.36161,0.92912,0.5651,0.62223,0.57693,0.42727,1.16988,1.56373,1.42226,0.00161749,0.00161749,0.00161749
5,22.5902,0.57728,0.36032,0.9427,0.52006,0.55654,0.54533,0.39605,1.21868,1.62952,1.4668,0.00160099,0.00160099,0.00160099
6,26.8429,0.57257,0.36184,0.9282,0.56539,0.65272,0.60151,0.43086,1.17154,1.56543,1.42814,0.00158448,0.00158448,0.00158448
7,31.0785,0.59009,0.36425,0.93966,0.5187,0.66574,0.58271,0.41225,1.2736,1.51234,1.49301,0.00156798,0.00156798,0.00156798
8,35.3209,0.65248,0.39063,0.96923,0.68095,0.57677,0.63454,0.46475,1.12553,1.38831,1.36837,0.00155148,0.00155148,0.00155148
9,39.5697,0.62521,0.38901,0.94509,0.72727,0.591,0.63798,0.46686,1.19457,1.42695,1.4511,0.00153497,0.00153497,0.00153497
10,43.8456,0.61812,0.37808,0.95171,0.64555,0.66401,0.66787,0.4892,1.12852,1.35161,1.38533,0.00151847,0.00151847,0.00151847
11,48.0914,0.59542,0.37482,0.94486,0.65439,0.60033,0.60294,0.43091,1.16542,1.45486,1.41596,0.00150197,0.00150197,0.00150197
12,52.3332,0.58784,0.3545,0.93604,0.60059,0.64369,0.62356,0.45772,1.19786,1.58916,1.45934,0.00148546,0.00148546,0.00148546
13,56.5829,0.60101,0.37211,0.94494,0.68359,0.64856,0.65957,0.49401,1.1126,1.24289,1.39159,0.00146896,0.00146896,0.00146896
14,60.8333,0.62046,0.37661,0.96638,0.5807,0.60588,0.55392,0.41474,1.18758,1.66008,1.4126,0.00145246,0.00145246,0.00145246
15,65.0898,0.60796,0.37364,0.94231,0.56451,0.605,0.57738,0.41885,1.14414,1.46372,1.39126,0.00143595,0.00143595,0.00143595
16,69.3332,0.59726,0.3954,0.93182,0.65873,0.62231,0.63307,0.45896,1.18602,1.60003,1.4407,0.00141945,0.00141945,0.00141945
17,73.5727,0.58527,0.36182,0.92584,0.5765,0.62944,0.60448,0.45693,1.17732,1.65269,1.43291,0.00140295,0.00140295,0.00140295
18,77.8137,0.56849,0.35588,0.93306,0.53373,0.6893,0.59631,0.41946,1.19728,1.51876,1.451,0.00138644,0.00138644,0.00138644
19,82.0765,0.60001,0.36511,0.94588,0.58841,0.66325,0.62174,0.45913,1.18017,1.53194,1.43229,0.00136994,0.00136994,0.00136994
20,86.2997,0.5898,0.35951,0.94189,0.69646,0.58897,0.62269,0.45513,1.18257,1.3304,1.42998,0.00135344,0.00135344,0.00135344
21,90.5913,0.58341,0.36416,0.93585,0.60109,0.62452,0.57837,0.40177,1.21444,1.41336,1.45373,0.00133693,0.00133693,0.00133693
22,95.0351,0.59678,0.37227,0.9506,0.57993,0.56484,0.56463,0.40625,1.1197,1.51098,1.40283,0.00132043,0.00132043,0.00132043
23,99.2743,0.60701,0.37186,0.93625,0.57883,0.65077,0.57896,0.418,1.20855,1.3579,1.45126,0.00130393,0.00130393,0.00130393
24,103.502,0.58606,0.37144,0.94378,0.53517,0.55294,0.52677,0.37761,1.12874,1.56488,1.41114,0.00128742,0.00128742,0.00128742
25,107.752,0.58864,0.35712,0.91629,0.5614,0.60586,0.53504,0.36658,1.21107,1.66687,1.45425,0.00127092,0.00127092,0.00127092
26,111.979,0.5785,0.36372,0.93764,0.6222,0.58315,0.56841,0.41017,1.17287,1.71715,1.45034,0.00125442,0.00125442,0.00125442
27,116.216,0.58519,0.3565,0.93423,0.57637,0.56682,0.53083,0.38779,1.2012,1.9712,1.47659,0.00123791,0.00123791,0.00123791
