epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,5.93437,0.38618,0.23704,0.8587,0.69912,0.58204,0.66283,0.49919,1.06358,1.3119,1.35802,0.000541775,0.000541775,0.000541775
2,10.7768,0.37095,0.23706,0.86086,0.65574,0.60626,0.64461,0.48597,1.11132,1.51086,1.38882,0.00108658,0.00108658,0.00108658
3,15.4086,0.40097,0.24955,0.86255,0.63716,0.67938,0.66136,0.5026,1.02689,1.30927,1.34538,0.00162038,0.00162038,0.00162038
4,19.9734,0.42611,0.26617,0.86331,0.68627,0.59559,0.63065,0.47944,1.07121,1.47663,1.37134,0.00161749,0.00161749,0.00161749
5,24.5681,0.40687,0.2619,0.8686,0.73089,0.5837,0.63427,0.48171,1.06534,1.32246,1.37241,0.00160099,0.00160099,0.00160099
6,29.1165,0.41312,0.2555,0.86634,0.65321,0.58496,0.56797,0.4277,1.10091,1.45491,1.3854,0.00158448,0.00158448,0.00158448
7,33.6808,0.4088,0.25661,0.86325,0.63994,0.63553,0.59995,0.45483,1.00271,1.58438,1.33193,0.00156798,0.00156798,0.00156798
8,38.6871,0.45836,0.28658,0.88829,0.67334,0.53659,0.58692,0.45132,1.01399,1.53666,1.31367,0.00155148,0.00155148,0.00155148
9,43.2759,0.44064,0.27229,0.87375,0.58544,0.59034,0.56472,0.44079,1.07461,1.77924,1.38217,0.00153497,0.00153497,0.00153497
10,47.8595,0.43916,0.26832,0.87594,0.62779,0.58159,0.59369,0.45137,1.09165,1.6665,1.37212,0.00151847,0.00151847,0.00151847
11,52.409,0.45135,0.27551,0.87855,0.6446,0.58204,0.60138,0.4575,1.10524,1.55645,1.43273,0.00150197,0.00150197,0.00150197
12,56.9769,0.45076,0.27286,0.8764,0.60588,0.5555,0.53952,0.40259,1.09259,1.87863,1.43519,0.00148546,0.00148546,0.00148546
13,61.5892,0.42726,0.25955,0.87204,0.6092,0.64245,0.6165,0.46082,1.06312,1.50865,1.38252,0.00146896,0.00146896,0.00146896
14,66.147,0.44685,0.27504,0.87907,0.69595,0.58647,0.62983,0.46609,1.1234,1.3639,1.40582,0.00145246,0.00145246,0.00145246
15,70.737,0.43985,0.26905,0.87486,0.70586,0.61979,0.65478,0.48515,1.13565,1.4222,1.41926,0.00143595,0.00143595,0.00143595
16,75.345,0.43061,0.26146,0.86264,0.59977,0.57903,0.59782,0.45017,1.09264,1.70146,1.35657,0.00141945,0.00141945,0.00141945
17,79.8948,0.44045,0.26722,0.86554,0.61643,0.63969,0.59157,0.44912,1.09654,1.41846,1.42132,0.00140295,0.00140295,0.00140295
18,84.6073,0.42834,0.26587,0.87631,0.59259,0.60943,0.58248,0.45501,1.07991,1.73321,1.35283,0.00138644,0.00138644,0.00138644
