epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,5.15942,0.61721,0.36922,0.94878,0.6478,0.65881,0.62413,0.45251,1.18126,1.38182,1.48668,0.000541775,0.000541775,0.000541775
2,9.63642,0.61215,0.37747,0.96147,0.54748,0.65033,0.55186,0.38976,1.18684,1.81053,1.43178,0.00108658,0.00108658,0.00108658
3,14.3057,0.65753,0.42866,0.96751,0.6777,0.57084,0.63546,0.42775,1.27134,1.42269,1.46099,0.00162038,0.00162038,0.00162038
4,18.6496,0.71672,0.46595,0.98965,0.57789,0.62767,0.6161,0.45028,1.16191,1.79348,1.39541,0.00161749,0.00161749,0.00161749
5,23.0465,0.69831,0.44501,0.99661,0.59686,0.67375,0.62025,0.44928,1.20789,1.48993,1.42694,0.00160099,0.00160099,0.00160099
6,27.3881,0.68453,0.43236,0.97995,0.48944,0.66353,0.49778,0.34276,1.15864,2.10412,1.3671,0.00158448,0.00158448,0.00158448
7,31.7373,0.70906,0.45692,0.99848,0.69237,0.56541,0.62357,0.42707,1.25693,1.38427,1.47192,0.00156798,0.00156798,0.00156798
8,36.0523,0.75175,0.50309,1.02275,0.58067,0.68618,0.62829,0.43982,1.16992,1.33323,1.40032,0.00155148,0.00155148,0.00155148
9,40.3673,0.72622,0.47628,0.99236,0.5814,0.62112,0.61196,0.43807,1.19144,1.49372,1.39038,0.00153497,0.00153497,0.00153497
10,44.7714,0.69127,0.4451,0.992,0.54007,0.63359,0.59055,0.41556,1.16135,1.48248,1.37816,0.00151847,0.00151847,0.00151847
11,49.0944,0.70403,0.46112,0.99506,0.52212,0.67928,0.59015,0.41869,1.20732,1.43458,1.42874,0.00150197,0.00150197,0.00150197
12,53.3969,0.70087,0.46439,0.9898,0.57385,0.76556,0.66067,0.4617,1.14317,1.25272,1.35509,0.00148546,0.00148546,0.00148546
13,57.7538,0.6934,0.46964,0.987,0.54502,0.65604,0.59251,0.41849,1.1734,1.43668,1.34574,0.00146896,0.00146896,0.00146896
14,62.1078,0.7587,0.49995,1.03673,0.52419,0.66532,0.54074,0.3789,1.2232,1.59356,1.39228,0.00145246,0.00145246,0.00145246
15,66.4419,0.71427,0.4674,0.99489,0.56253,0.64751,0.57442,0.40171,1.18964,1.65004,1.42022,0.00143595,0.00143595,0.00143595
16,70.7904,0.71356,0.45128,0.9844,0.5932,0.67072,0.60813,0.439,1.19716,1.5152,1.41931,0.00141945,0.00141945,0.00141945
17,75.1151,0.69599,0.45544,0.97486,0.56023,0.63914,0.57233,0.40138,1.17538,1.50983,1.38571,0.00140295,0.00140295,0.00140295
18,79.4495,0.69151,0.42726,0.98787,0.57382,0.55599,0.54415,0.38523,1.20086,1.73242,1.3846,0.00138644,0.00138644,0.00138644
